language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
MOCHO	mhc	long	1203	14	man	7	m a n	
JACALTEC	jai	long	1203	14	nahata	2	n a h a t a	
QANJOBAL_SANTA_EULALIA	kjb	long	1203	14	Soqan	8	S o q a n	
ACATECO_SAN_MIGUEL_ACATAN	knj	long	1203	14	hoxan	9	h o x a n	
IXIL_CHAJUL	ixj	long	1203	14	nim toq	3	n i m _ t o q	
AGUACATEC	agu	long	1203	14	nim tqanil	3	n i m _ t q a n i l	
TECO_TECTITAN	ttc	long	1203	14	nim toq	3	n i m _ t o q	
MAM_NORTHERN	mam	long	1203	14	Sy~ukbi	10	Sy~ u k b i	
SIPAKAPENSE	qum	long	1203	14	nim raqan	4	n i m _ r a q a n	
SACAPULTECO_SACAPULAS_CENTRO	quv	long	1203	14	yoqayik	11	y o q a y i k	
CENTRAL_QUICHE	quc	long	1203	14	nim	12	n i m	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	long	1203	14	tix raqan	13	t i x _ r a q a n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	long	1203	14	nim raqan	4	n i m _ r a q a n	
POQOMCHI_WESTERN	pob	long	1203	14	nimroq	4	n i m r o q	
POCOMAM_EASTERN	poa	long	1203	14	nim ruaq	4	n i m _ r u a q	
USPANTEKO	usp	long	1203	14	nim raqan	4	n i m _ r a q a n	
EASTERN_KEKCHI_CAHABON	kek	long	1203	14	nim roq	4	n i m _ r o q	
ZINACANTAN_TZOTZIL	tzz	long	1203	14	bicbic	14	b i c b i c	"also: c""upul"
TZELTAL_BACHAJON	tzb	long	1203	14	nat	1	n a t	
CHOL_TUMBALA	ctu	long	1203	14	tam	5	t a m	
CHONTAL_TABASCO	chf	long	1203	14	tam	5	t a m	
CHORTI	caa	long	1203	14	innat	1	i nn a t	
ITZAJ	itz	long	1203	14	Cawak	6	C a w a k	
MOPAN	mop	long	1203	14	Cawak	6	C a w a k	
MAYA_YUCATAN	yua	long	1203	14	Cowak	6	C o w a k	
LACANDON	lac	long	1203	14	Cuwak	6	C u w a k	
HUASTEC	hva	small	1246	15	cipil	8	c i p i l	
CHICOMUCELTEC	cob	small	1246	15	ekw~etnik	9	e kw~ e t n i k	also: tuSte
TOJOLABAL	toj	small	1246	15	"C""in"	4	"C"" i n"	also: nuS
CHUJ	cnm	small	1246	15	yune	10	y u n e	
MOCHO	mhc	small	1246	15	capa	11	c a p a	
JACALTEC	jai	small	1246	15	niStex	12	n i S t e x	
QANJOBAL_SANTA_EULALIA	kjb	small	1246	15	yaliS	1	y a l i S	
ACATECO_SAN_MIGUEL_ACATAN	knj	small	1246	15	yaliS	1	y a l i S	
IXIL_CHAJUL	ixj	small	1246	15	uSkin	13	u S k i n	
AGUACATEC	agu	small	1246	15	talkoCk	14	t a l k o C k	
TECO_TECTITAN	ttc	small	1246	15	nekit	15	n e k i t	also: nek
MAM_NORTHERN	mam	small	1246	15	ko7	3	k o 7	
SIPAKAPENSE	qum	small	1246	15	"nuC"""	16	"n u C"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	small	1246	15	"C""aten"	2	"C"" a t e n"	
CENTRAL_QUICHE	quc	small	1246	15	"C""utin"	2	"C"" u t i n"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	small	1246	15	ko7ol	3	k o 7 o l	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	small	1246	15	koli	3	k o l i	also: tinoy
POQOMCHI_WESTERN	pob	small	1246	15	"t""uC"	17	"t"" u C"	
POCOMAM_EASTERN	poa	small	1246	15	piy7	6	p i y 7	
USPANTEKO	usp	small	1246	15	"q""un"	18	"q"" u n"	
EASTERN_KEKCHI_CAHABON	kek	small	1246	15	"kaC""in"	4	"k a C"" i n"	
ZINACANTAN_TZOTZIL	tzz	small	1246	15	"bik""it"	5	"b i k"" i t"	
TZELTAL_BACHAJON	tzb	small	1246	15	"bik""it"	5	"b i k"" i t"	"also: xwic"""
CHOL_TUMBALA	ctu	small	1246	15	al3 to	19	a l 3 _ t o	"also: p""ip""it3l"
CHONTAL_TABASCO	chf	small	1246	15	"p""i7"	6	"p"" i 7"	
CHORTI	caa	small	1246	15	CuCu7 ko7e	3	C u C u 7 _ k o 7 e	
ITZAJ	itz	small	1246	15	CinCan	7	C i n C a n	
MOPAN	mop	small	1246	15	nene7	20	n e n e 7	
MAYA_YUCATAN	yua	small	1246	15	Can	7	C a n	
LACANDON	lac	small	1246	15	CiCan	7	C i C a n	
HUASTEC	hva	woman	962	16	uSum	1	u S u m	
CHICOMUCELTEC	cob	woman	962	16	uSum	1	u S u m	
TOJOLABAL	toj	woman	962	16	iSuk	2	i S u k	also: nan
CHUJ	cnm	woman	962	16	iS	3	i S	
MOCHO	mhc	woman	962	16	iSoq	2	i S o q	
JACALTEC	jai	woman	962	16	iS	3	i S	
QANJOBAL_SANTA_EULALIA	kjb	woman	962	16	iS	3	i S	
ACATECO_SAN_MIGUEL_ACATAN	knj	woman	962	16	iS	3	i S	
IXIL_CHAJUL	ixj	woman	962	16	iSoq	2	i S o q	
AGUACATEC	agu	woman	962	16	Snan	8	S n a n	
TECO_TECTITAN	ttc	woman	962	16	Sux	4	S u x	
MAM_NORTHERN	mam	woman	962	16	Sux	4	S u x	
SIPAKAPENSE	qum	woman	962	16	iSaq	2	i S a q	
SACAPULTECO_SACAPULAS_CENTRO	quv	woman	962	16	iSaq	2	i S a q	
CENTRAL_QUICHE	quc	woman	962	16	iSoq	2	i S o q	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	woman	962	16	iSoq	2	i S o q	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	woman	962	16	iSoq	2	i S o q	
POQOMCHI_WESTERN	pob	woman	962	16	Soq	2	S o q	
POCOMAM_EASTERN	poa	woman	962	16	iSoq	2	i S o q	
EASTERN_KEKCHI_CAHABON	kek	woman	962	16	iSq	2	i S q	
ZINACANTAN_TZOTZIL	tzz	woman	962	16	anc	5	a n c	
TZELTAL_BACHAJON	tzb	woman	962	16	anc	5	a n c	
CHOL_TUMBALA	ctu	woman	962	16	SiSik	6	S i S i k	
CHONTAL_TABASCO	chf	woman	962	16	iSik	6	i S i k	
CHORTI	caa	woman	962	16	iSik	6	i S i k	
ITZAJ	itz	woman	962	16	"iSC""up"	7	"i S C"" u p"	
MOPAN	mop	woman	962	16	"iSC""up"	7	"i S C"" u p"	
MAYA_YUCATAN	yua	woman	962	16	"SC""up"	7	"S C"" u p"	
LACANDON	lac	woman	962	16	Skik	9	S k i k	
HUASTEC	hva	man	1554	17	inik	1	i n i k	
CHICOMUCELTEC	cob	man	1554	17	inikkimalom	1	i n i kk i m a l o m	"also: k""et"
TOJOLABAL	toj	man	1554	17	winik	1	w i n i k	
CHUJ	cnm	man	1554	17	winak	1	w i n a k	
MOCHO	mhc	man	1554	17	winaq	1	w i n a q	"also: Sib"""
JACALTEC	jai	man	1554	17	nax	1	n a x	
QANJOBAL_SANTA_EULALIA	kjb	man	1554	17	winaq	1	w i n a q	
ACATECO_SAN_MIGUEL_ACATAN	knj	man	1554	17	winax	1	w i n a x	
IXIL_CHAJUL	ixj	man	1554	17	winaq	1	w i n a q	
AGUACATEC	agu	man	1554	17	yax	4	y a x	
TECO_TECTITAN	ttc	man	1554	17	iCan	5	i C a n	
MAM_NORTHERN	mam	man	1554	17	Sinaq	6	S i n a q	
SIPAKAPENSE	qum	man	1554	17	aCi	2	a C i	
SACAPULTECO_SACAPULAS_CENTRO	quv	man	1554	17	aCiN	2	a C i N	
CENTRAL_QUICHE	quc	man	1554	17	aCi	2	a C i	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	man	1554	17	aCin	2	a C i n	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	man	1554	17	aCi	2	a C i	
POQOMCHI_WESTERN	pob	man	1554	17	winaq	1	w i n a q	
POCOMAM_EASTERN	poa	man	1554	17	imas	7	i m a s	
USPANTEKO	usp	man	1554	17	wanaq	1	w a n a q	
EASTERN_KEKCHI_CAHABON	kek	man	1554	17	winq	1	w i n q	
ZINACANTAN_TZOTZIL	tzz	man	1554	17	vinik	1	v i n i k	also: mol
TZELTAL_BACHAJON	tzb	man	1554	17	winik	1	w i n i k	
CHOL_TUMBALA	ctu	man	1554	17	winik	1	w i n i k	
CHONTAL_TABASCO	chf	man	1554	17	winik	1	w i n i k	also: alo7
CHORTI	caa	man	1554	17	winik	1	w i n i k	
ITZAJ	itz	man	1554	17	winik	1	w i n i k	
MOPAN	mop	man	1554	17	winik	1	w i n i k	
MAYA_YUCATAN	yua	man	1554	17	"Sib"""	3	"S i b"""	
LACANDON	lac	man	1554	17	Sib	3	S i b	also: ton
HUASTEC	hva	person	683	18	tenek	3	t e n e k	
CHICOMUCELTEC	cob	person	683	18	inik	1	i n i k	
TOJOLABAL	toj	person	683	18	wink~il	1	w i nk~ i l	also: %kristy~ano; Spanish loan
MOCHO	mhc	person	683	18	winaq	1	w i n a q	
IXIL_CHAJUL	ixj	person	683	18	xal	2	x a l	
AGUACATEC	agu	person	683	18	wunak	1	w u n a k	
TECO_TECTITAN	ttc	person	683	18	Sxal	2	S x a l	
MAM_NORTHERN	mam	person	683	18	Sxal	2	S x a l	
SIPAKAPENSE	qum	person	683	18	wnaq	1	w n a q	
SACAPULTECO_SACAPULAS_CENTRO	quv	person	683	18	wanaq	1	w a n a q	
CENTRAL_QUICHE	quc	person	683	18	winaq	1	w i n a q	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	person	683	18	winaq	1	w i n a q	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	person	683	18	winaq	1	w i n a q	
POCOMAM_EASTERN	poa	person	683	18	winaq	1	w i n a q	
CHONTAL_TABASCO	chf	person	683	18	winik	1	w i n i k	
CHORTI	caa	person	683	18	winikop	1	w i n i k o p	
ITZAJ	itz	person	683	18	mak	4	m a k	
MAYA_YUCATAN	yua	person	683	18	winik	1	w i n i k	also: mak
LACANDON	lac	person	683	18	winik	1	w i n i k	
HUASTEC	hva	fish	227	19	to7ol	1	t o 7 o l	
CHICOMUCELTEC	cob	fish	227	19	to7ol	1	t o 7 o l	
TOJOLABAL	toj	fish	227	19	Cay	2	C a y	
CHUJ	cnm	fish	227	19	Cay	2	C a y	
MOCHO	mhc	fish	227	19	kaC	2	k a C	
JACALTEC	jai	fish	227	19	kay	2	k a y	
QANJOBAL_SANTA_EULALIA	kjb	fish	227	19	Tay	2	T a y	
ACATECO_SAN_MIGUEL_ACATAN	knj	fish	227	19	Tay	2	T a y	
IXIL_CHAJUL	ixj	fish	227	19	Tay	2	T a y	
AGUACATEC	agu	fish	227	19	k3y	2	k 3 y	
TECO_TECTITAN	ttc	fish	227	19	moy	3	m o y	
MAM_NORTHERN	mam	fish	227	19	ky~iS	2	ky~ i S	
SIPAKAPENSE	qum	fish	227	19	kar	2	k a r	
SACAPULTECO_SACAPULAS_CENTRO	quv	fish	227	19	kar	2	k a r	
CENTRAL_QUICHE	quc	fish	227	19	k3r	2	k 3 r	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	fish	227	19	kar	2	k a r	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	fish	227	19	Cu7	4	C u 7	
POQOMCHI_WESTERN	pob	fish	227	19	kar	2	k a r	
POCOMAM_EASTERN	poa	fish	227	19	kar	2	k a r	
USPANTEKO	usp	fish	227	19	kar	2	k a r	
EASTERN_KEKCHI_CAHABON	kek	fish	227	19	kar	2	k a r	
ZINACANTAN_TZOTZIL	tzz	fish	227	19	Coy	2	C o y	
TZELTAL_BACHAJON	tzb	fish	227	19	Cay	2	C a y	
CHOL_TUMBALA	ctu	fish	227	19	C3y	2	C 3 y	
CHONTAL_TABASCO	chf	fish	227	19	"buC"""	5	"b u C"""	
CHORTI	caa	fish	227	19	Cay	2	C a y	
ITZAJ	itz	fish	227	19	k3y	2	k 3 y	also: licil
MOPAN	mop	fish	227	19	"C""ilam"	6	"C"" i l a m"	
MAYA_YUCATAN	yua	fish	227	19	kay	2	k a y	
LACANDON	lac	fish	227	19	k3y	2	k 3 y	
HUASTEC	hva	bird	937	20	"c""icin"	2	"c"" i c i n"	
TOJOLABAL	toj	bird	937	20	yalCan	5	y a l C a n	
CHUJ	cnm	bird	937	20	"C""ik"	1	"C"" i k"	
JACALTEC	jai	bird	937	20	"C""ik"	1	"C"" i k"	
QANJOBAL_SANTA_EULALIA	kjb	bird	937	20	"c""ikin"	2	"c"" i k i n"	"also: saxb""en"
ACATECO_SAN_MIGUEL_ACATAN	knj	bird	937	20	"c""ikin"	2	"c"" i k i n"	
IXIL_CHAJUL	ixj	bird	937	20	"c""iTin"	6	"c"" i T i n"	
AGUACATEC	agu	bird	937	20	"C""ul"	7	"C"" u l"	
TECO_TECTITAN	ttc	bird	937	20	"pic"""	8	"p i c"""	
MAM_NORTHERN	mam	bird	937	20	"C""it"	9	"C"" i t"	
SIPAKAPENSE	qum	bird	937	20	"k""y~eq Ckop"	10	"k""y~ e q _ C k o p"	
SACAPULTECO_SACAPULAS_CENTRO	quv	bird	937	20	"c""ikin"	2	"c"" i k i n"	
CENTRAL_QUICHE	quc	bird	937	20	"c""ikin"	2	"c"" i k i n"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	bird	937	20	"c""kin"	2	"c"" k i n"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	bird	937	20	"c""ikin"	2	"c"" i k i n"	
POQOMCHI_WESTERN	pob	bird	937	20	"c""ikin"	2	"c"" i k i n"	
POCOMAM_EASTERN	poa	bird	937	20	Cikop	11	C i k o p	
USPANTEKO	usp	bird	937	20	"c""ikin"	2	"c"" i k i n"	
EASTERN_KEKCHI_CAHABON	kek	bird	937	20	"c""ik"	2	"c"" i k"	
ZINACANTAN_TZOTZIL	tzz	bird	937	20	mut	3	m u t	
TZELTAL_BACHAJON	tzb	bird	937	20	mut	3	m u t	
CHOL_TUMBALA	ctu	bird	937	20	mut	3	m u t	
CHONTAL_TABASCO	chf	bird	937	20	mut	3	m u t	
CHORTI	caa	bird	937	20	mut	3	m u t	
ITZAJ	itz	bird	937	20	"C""iC"""	4	"C"" i C"""	
MOPAN	mop	bird	937	20	"C""iC"""	4	"C"" i C"""	
MAYA_YUCATAN	yua	bird	937	20	"C""iC"""	4	"C"" i C"""	
LACANDON	lac	bird	937	20	"C""iC"	4	"C"" i C"	
HUASTEC	hva	dog	2009	21	"pik""o7"	1	"p i k"" o 7"	
CHICOMUCELTEC	cob	dog	2009	21	sul	4	s u l	
TOJOLABAL	toj	dog	2009	21	"c""i7"	2	"c"" i 7"	
CHUJ	cnm	dog	2009	21	"c""i7"	2	"c"" i 7"	
MOCHO	mhc	dog	2009	21	"C""i7"	2	"C"" i 7"	
JACALTEC	jai	dog	2009	21	"meC c""i7"	2	"m e C _ c"" i 7"	
QANJOBAL_SANTA_EULALIA	kjb	dog	2009	21	"T""i7"	2	"T"" i 7"	
ACATECO_SAN_MIGUEL_ACATAN	knj	dog	2009	21	"T""i7"	2	"T"" i 7"	
IXIL_CHAJUL	ixj	dog	2009	21	"T""i7"	2	"T"" i 7"	
AGUACATEC	agu	dog	2009	21	"C""i7"	2	"C"" i 7"	
TECO_TECTITAN	ttc	dog	2009	21	"T""iyan"	3	"T"" i y a n"	
MAM_NORTHERN	mam	dog	2009	21	"C""y~an"	3	"C""y~ a n"	
SIPAKAPENSE	qum	dog	2009	21	"c""i7"	2	"c"" i 7"	
SACAPULTECO_SACAPULAS_CENTRO	quv	dog	2009	21	"c""e7"	2	"c"" e 7"	
CENTRAL_QUICHE	quc	dog	2009	21	"c""i7"	2	"c"" i 7"	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	dog	2009	21	"c""e7"	2	"c"" e 7"	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	dog	2009	21	"c""i7"	2	"c"" i 7"	
POQOMCHI_WESTERN	pob	dog	2009	21	"c""i7"	2	"c"" i 7"	
POCOMAM_EASTERN	poa	dog	2009	21	"c""i"	2	"c"" i"	
USPANTEKO	usp	dog	2009	21	"T""i7"	2	"T"" i 7"	
EASTERN_KEKCHI_CAHABON	kek	dog	2009	21	"C""i7"	2	"C"" i 7"	
ZINACANTAN_TZOTZIL	tzz	dog	2009	21	"c""i7"	2	"c"" i 7"	
TZELTAL_BACHAJON	tzb	dog	2009	21	"c""i7"	2	"c"" i 7"	
CHOL_TUMBALA	ctu	dog	2009	21	"c""i7"	2	"c"" i 7"	
CHONTAL_TABASCO	chf	dog	2009	21	wiCu7	5	w i C u 7	
CHORTI	caa	dog	2009	21	"c""i7"	2	"c"" i 7"	
ITZAJ	itz	dog	2009	21	"pek"""	1	"p e k"""	
MOPAN	mop	dog	2009	21	"pek"""	1	"p e k"""	
MAYA_YUCATAN	yua	dog	2009	21	"pek"""	1	"p e k"""	
LACANDON	lac	dog	2009	21	"pek"""	1	"p e k"""	
HUASTEC	hva	louse	1392	22	"uc"""	1	"u c"""	
CHICOMUCELTEC	cob	louse	1392	22	"uC"""	1	"u C"""	
TOJOLABAL	toj	louse	1392	22	"uk"""	1	"u k"""	
CHUJ	cnm	louse	1392	22	"uk"""	1	"u k"""	
MOCHO	mhc	louse	1392	22	"uk"""	1	"u k"""	
JACALTEC	jai	louse	1392	22	"uk"""	1	"u k"""	
QANJOBAL_SANTA_EULALIA	kjb	louse	1392	22	"uk"""	1	"u k"""	
ACATECO_SAN_MIGUEL_ACATAN	knj	louse	1392	22	"uk"""	1	"u k"""	
IXIL_CHAJUL	ixj	louse	1392	22	"uk"""	1	"u k"""	
AGUACATEC	agu	louse	1392	22	"k""uS"	3	"k"" u S"	
TECO_TECTITAN	ttc	louse	1392	22	"uk"""	1	"u k"""	
MAM_NORTHERN	mam	louse	1392	22	"Squk"""	2	"S q u k"""	
SIPAKAPENSE	qum	louse	1392	22	"squk"""	2	"s q u k"""	
SACAPULTECO_SACAPULAS_CENTRO	quv	louse	1392	22	"ok"""	1	"o k"""	
CENTRAL_QUICHE	quc	louse	1392	22	"uk"""	1	"u k"""	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	louse	1392	22	"uk"""	1	"u k"""	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	louse	1392	22	"uk"""	1	"u k"""	
POQOMCHI_WESTERN	pob	louse	1392	22	"uk"""	1	"u k"""	
POCOMAM_EASTERN	poa	louse	1392	22	"uk"""	1	"u k"""	
USPANTEKO	usp	louse	1392	22	"suq""uk"""	2	"s u q"" u k"""	
EASTERN_KEKCHI_CAHABON	kek	louse	1392	22	"uk"""	1	"u k"""	
ZINACANTAN_TZOTZIL	tzz	louse	1392	22	"uC"""	1	"u C"""	
TZELTAL_BACHAJON	tzb	louse	1392	22	"uC"""	1	"u C"""	
CHOL_TUMBALA	ctu	louse	1392	22	"uC"""	1	"u C"""	
CHONTAL_TABASCO	chf	louse	1392	22	"uC"""	1	"u C"""	
CHORTI	caa	louse	1392	22	u7C	1	u 7 C	
ITZAJ	itz	louse	1392	22	"uk"""	1	"u k"""	
MOPAN	mop	louse	1392	22	"uk"""	1	"u k"""	
MAYA_YUCATAN	yua	louse	1392	22	"uk"""	1	"u k"""	
LACANDON	lac	louse	1392	22	"uk"""	1	"u k"""	
HUASTEC	hva	tree	906	23	te7	1	t e 7	
CHICOMUCELTEC	cob	tree	906	23	te7	1	t e 7	
TOJOLABAL	toj	tree	906	23	te7	1	t e 7	
CHUJ	cnm	tree	906	23	te7	1	t e 7	
MOCHO	mhc	tree	906	23	te7	1	t e 7	
JACALTEC	jai	tree	906	23	"k""eptax"	2	"k"" e p t a x"	
QANJOBAL_SANTA_EULALIA	kjb	tree	906	23	te7	1	t e 7	
ACATECO_SAN_MIGUEL_ACATAN	knj	tree	906	23	te7	1	t e 7	
IXIL_CHAJUL	ixj	tree	906	23	ce7	1	c e 7	
AGUACATEC	agu	tree	906	23	ce7	1	c e 7	
TECO_TECTITAN	ttc	tree	906	23	ce7	1	c e 7	
MAM_NORTHERN	mam	tree	906	23	ce7	1	c e 7	
SIPAKAPENSE	qum	tree	906	23	Ce7	1	C e 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	tree	906	23	Ce7	1	C e 7	
CENTRAL_QUICHE	quc	tree	906	23	Ce7	1	C e 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	tree	906	23	Ce7	1	C e 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	tree	906	23	Ce7	1	C e 7	
POQOMCHI_WESTERN	pob	tree	906	23	Ce7	1	C e 7	
POCOMAM_EASTERN	poa	tree	906	23	Cie7	1	C i e 7	
USPANTEKO	usp	tree	906	23	Ce7	1	C e 7	
EASTERN_KEKCHI_CAHABON	kek	tree	906	23	Ce7	1	C e 7	
ZINACANTAN_TZOTZIL	tzz	tree	906	23	te7	1	t e 7	
TZELTAL_BACHAJON	tzb	tree	906	23	te7	1	t e 7	
CHOL_TUMBALA	ctu	tree	906	23	te7	1	t e 7	
CHONTAL_TABASCO	chf	tree	906	23	te7	1	t e 7	
CHORTI	caa	tree	906	23	te7	1	t e 7	
ITZAJ	itz	tree	906	23	Ce7	1	C e 7	
MOPAN	mop	tree	906	23	Ce7	1	C e 7	
MAYA_YUCATAN	yua	tree	906	23	Ce7	1	C e 7	
LACANDON	lac	tree	906	23	Ce7	1	C e 7	
TOJOLABAL	toj	seed	714	24	inat	1	i n a t	
CHUJ	cnm	seed	714	24	iNat	1	i N a t	
MOCHO	mhc	seed	714	24	iNat	1	i N a t	also: iNt
JACALTEC	jai	seed	714	24	iNat	1	i N a t	
QANJOBAL_SANTA_EULALIA	kjb	seed	714	24	inat	1	i n a t	
IXIL_CHAJUL	ixj	seed	714	24	iya	2	i y a	
AGUACATEC	agu	seed	714	24	ix	3	i x	
TECO_TECTITAN	ttc	seed	714	24	ixax	2	i x a x	
MAM_NORTHERN	mam	seed	714	24	iyax	2	i y a x	
SIPAKAPENSE	qum	seed	714	24	ixa7	3	i x a 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	seed	714	24	ixa7	3	i x a 7	
CENTRAL_QUICHE	quc	seed	714	24	ixa7	3	i x a 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	seed	714	24	ixac	4	i x a c	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	seed	714	24	ixac	4	i x a c	
POQOMCHI_WESTERN	pob	seed	714	24	ixa7	3	i x a 7	also: xa7
USPANTEKO	usp	seed	714	24	fxax	5	f x a x	
EASTERN_KEKCHI_CAHABON	kek	seed	714	24	iyax	5	i y a x	
ZINACANTAN_TZOTZIL	tzz	seed	714	24	"bek"""	6	"b e k"""	
CHOL_TUMBALA	ctu	seed	714	24	"b3k"""	6	"b 3 k"""	"also: pak"""
CHONTAL_TABASCO	chf	seed	714	24	"bek"""	6	"b e k"""	"also: p3k""3bi"
CHORTI	caa	seed	714	24	hinah	1	h i n a h	
ITZAJ	itz	seed	714	24	"nek"""	7	"n e k"""	
MAYA_YUCATAN	yua	seed	714	24	"nek"""	7	"n e k"""	also: i7inah
LACANDON	lac	seed	714	24	"nek"""	7	"n e k"""	
HUASTEC	hva	leaf	628	25	Seklek	1	S e k l e k	
CHICOMUCELTEC	cob	leaf	628	25	Sekelte7	1	S e k e l t e 7	
TOJOLABAL	toj	leaf	628	25	spowil	5	s p o w i l	
CHUJ	cnm	leaf	628	25	Sil te7	6	S i l _ t e 7	
MOCHO	mhc	leaf	628	25	Saq	1	S a q	
JACALTEC	jai	leaf	628	25	Sax	1	S a x	
QANJOBAL_SANTA_EULALIA	kjb	leaf	628	25	Saq	1	S a q	
ACATECO_SAN_MIGUEL_ACATAN	knj	leaf	628	25	Sax te7	1	S a x _ t e 7	
IXIL_CHAJUL	ixj	leaf	628	25	Saq	1	S a q	
AGUACATEC	agu	leaf	628	25	Saq	1	S a q	
TECO_TECTITAN	ttc	leaf	628	25	"Taq k""ul"	1	"T a q _ k"" u l"	
MAM_NORTHERN	mam	leaf	628	25	Saq	1	S a q	
SIPAKAPENSE	qum	leaf	628	25	Saq	1	S a q	
SACAPULTECO_SACAPULAS_CENTRO	quv	leaf	628	25	raSaq	2	r a S a q	
CENTRAL_QUICHE	quc	leaf	628	25	uSaq	1	u S a q	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	leaf	628	25	ruSaq	2	r u S a q	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	leaf	628	25	ruSaq	2	r u S a q	
POQOMCHI_WESTERN	pob	leaf	628	25	Saq	1	S a q	
POCOMAM_EASTERN	poa	leaf	628	25	Saq	1	S a q	
USPANTEKO	usp	leaf	628	25	Saq	1	S a q	
EASTERN_KEKCHI_CAHABON	kek	leaf	628	25	Saq	1	S a q	
ZINACANTAN_TZOTZIL	tzz	leaf	628	25	anal	7	a n a l	
TZELTAL_BACHAJON	tzb	leaf	628	25	yabinal	8	y a b i n a l	
CHOL_TUMBALA	ctu	leaf	628	25	yopom	3	y o p o m	
CHONTAL_TABASCO	chf	leaf	628	25	u yopo	3	u _ y o p o	
CHORTI	caa	leaf	628	25	uyopor	3	u y o p o r	
ITZAJ	itz	leaf	628	25	le7	4	l e 7	
MOPAN	mop	leaf	628	25	le7 Ce7	4	l e 7 _ C e 7	
MAYA_YUCATAN	yua	leaf	628	25	le7	4	l e 7	
LACANDON	lac	leaf	628	25	re7	4	r e 7	also: Siw
HUASTEC	hva	root	670	26	iblab	7	i b l a b	
TOJOLABAL	toj	root	670	26	yeC	8	y e C	
CHUJ	cnm	root	670	26	"C""aNl yip"	9	"C"" a N l _ y i p"	
MOCHO	mhc	root	670	26	iNtil	10	i N t i l	"also: lok"""
JACALTEC	jai	root	670	26	Se7	1	S e 7	
QANJOBAL_SANTA_EULALIA	kjb	root	670	26	Se7	1	S e 7	
ACATECO_SAN_MIGUEL_ACATAN	knj	root	670	26	Se7 te7	1	S e 7 _ t e 7	
IXIL_CHAJUL	ixj	root	670	26	"taq""il"	2	"t a q"" i l"	
AGUACATEC	agu	root	670	26	takl	2	t a k l	
TECO_TECTITAN	ttc	root	670	26	"tlok"""	2	"t l o k"""	
MAM_NORTHERN	mam	root	670	26	"tlok"""	2	"t l o k"""	
SIPAKAPENSE	qum	root	670	26	Se7	1	S e 7	
SACAPULTECO_SACAPULAS_CENTRO	quv	root	670	26	"rak""amal"	11	"r a k"" a m a l"	
CENTRAL_QUICHE	quc	root	670	26	sera7	12	s e r a 7	
SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	ckf	root	670	26	ruSe7	3	r u S e 7	
TZUTUJIL_SAN_JUAN_LA_LAGUNA	tzj	root	670	26	ruSe7	3	r u S e 7	
POQOMCHI_WESTERN	pob	root	670	26	ra7	4	r a 7	
POCOMAM_EASTERN	poa	root	670	26	"k""ahamil Cie7"	13	"k"" a h a m i l _ C i e 7"	
USPANTEKO	usp	root	670	26	ra7	4	r a 7	
EASTERN_KEKCHI_CAHABON	kek	root	670	26	Se7	1	S e 7	
ZINACANTAN_TZOTZIL	tzz	root	670	26	ibel	14	i b e l	also: isimil
TZELTAL_BACHAJON	tzb	root	670	26	"lop"""	15	"l o p"""	
CHOL_TUMBALA	ctu	root	670	26	wi7	5	w i 7	also: tomel
CHONTAL_TABASCO	chf	root	670	26	wi7	5	w i 7	
CHORTI	caa	root	670	26	wir	16	w i r	
ITZAJ	itz	root	670	26	moc	17	m o c	
