language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
CHIAPAS_ZOQUE	zoc	hair	1040	37	way	1	w a y	also: p3k
NORTH_HIGHLAND_MIXE	mto	head	1256	38	kuvak	1	k u v a k	
SOUTH_HIGHLAND_MIXE	mxp	head	1256	38	k3pak	1	k 3 p a k	
LOWLAND_MIXE	mco	head	1256	38	kowak	1	k o w a k	
SAYULA_POPOLUCA	pos	head	1256	38	kopak	1	k o p a k	
OLUTA_POPOLUCA	plo	head	1256	38	kopak	1	k o p a k	
TEXISTEPEC_ZOQUE	poq	head	1256	38	kop3k	1	k o p 3 k	
SOTEAPAN_ZOQUE	poi	head	1256	38	kobak	1	k o b a k	
MARIA_CHIMALAPA	zoh	head	1256	38	way	2	w a y	
MIGUEL_CHIMALAPA	zoh	head	1256	38	kopak	1	k o p a k	
CHIAPAS_ZOQUE	zoc	head	1256	38	kopak	1	k o p a k	
NORTH_HIGHLAND_MIXE	mto	ear	1247	39	tack	1	t a c k	
SOUTH_HIGHLAND_MIXE	mxp	ear	1247	39	tack	1	t a c k	
SAYULA_POPOLUCA	pos	ear	1247	39	tac3k	1	t a c 3 k	
OLUTA_POPOLUCA	plo	ear	1247	39	tac3k	1	t a c 3 k	
TEXISTEPEC_ZOQUE	poq	ear	1247	39	tac3k	1	t a c 3 k	
SOTEAPAN_ZOQUE	poi	ear	1247	39	tacek	1	t a c e k	
MARIA_CHIMALAPA	zoh	ear	1247	39	tac3k	1	t a c 3 k	
MIGUEL_CHIMALAPA	zoh	ear	1247	39	tac3k	1	t a c 3 k	
CHIAPAS_ZOQUE	zoc	ear	1247	39	tac3k	1	t a c 3 k	
NORTH_HIGHLAND_MIXE	mto	eye	1248	40	vin	1	v i n	
SOUTH_HIGHLAND_MIXE	mxp	eye	1248	40	wen	1	w e n	
LOWLAND_MIXE	mco	eye	1248	40	win	1	w i n	
SAYULA_POPOLUCA	pos	eye	1248	40	win	1	w i n	
OLUTA_POPOLUCA	plo	eye	1248	40	vin3	1	v i n 3	
TEXISTEPEC_ZOQUE	poq	eye	1248	40	eS ku7	2	e S _ k u 7	
SOTEAPAN_ZOQUE	poi	eye	1248	40	iS kuy	2	i S _ k u y	
MARIA_CHIMALAPA	zoh	eye	1248	40	wit3m	3	w i t 3 m	
MIGUEL_CHIMALAPA	zoh	eye	1248	40	wot3m	3	w o t 3 m	
CHIAPAS_ZOQUE	zoc	eye	1248	40	win	1	w i n	
NORTH_HIGHLAND_MIXE	mto	nose	1221	41	h3p	1	h 3 p	
SOUTH_HIGHLAND_MIXE	mxp	nose	1221	41	h3p	1	h 3 p	
LOWLAND_MIXE	mco	nose	1221	41	h3p put	1	h 3 p _ p u t	
SAYULA_POPOLUCA	pos	nose	1221	41	h3p	1	h 3 p	
OLUTA_POPOLUCA	plo	nose	1221	41	h3p3	2	h 3 p 3	
TEXISTEPEC_ZOQUE	poq	nose	1221	41	ke5 kuy	3	k e 5 _ k u y	
SOTEAPAN_ZOQUE	poi	nose	1221	41	ki5i	4	k i 5 i	
MARIA_CHIMALAPA	zoh	nose	1221	41	kin3	1	k i n 3	
MIGUEL_CHIMALAPA	zoh	nose	1221	41	kin3k	4	k i n 3 k	
CHIAPAS_ZOQUE	zoc	nose	1221	41	kin3	4	k i n 3	
NORTH_HIGHLAND_MIXE	mto	mouth	674	42	ah	1	a h	
LOWLAND_MIXE	mco	mouth	674	42	awak	1	a w a k	
SAYULA_POPOLUCA	pos	mouth	674	42	ahw~	1	a hw~	
OLUTA_POPOLUCA	plo	mouth	674	42	av3	1	a v 3	
TEXISTEPEC_ZOQUE	poq	mouth	674	42	h3p	3	h 3 p	
SOTEAPAN_ZOQUE	poi	mouth	674	42	h3p	3	h 3 p	
MARIA_CHIMALAPA	zoh	mouth	674	42	h3p	3	h 3 p	
MIGUEL_CHIMALAPA	zoh	mouth	674	42	h3p	3	h 3 p	
CHIAPAS_ZOQUE	zoc	mouth	674	42	aNnaka	2	a N n a k a	
NORTH_HIGHLAND_MIXE	mto	tooth	1380	43	t3c	1	t 3 c	
SOUTH_HIGHLAND_MIXE	mxp	tooth	1380	43	t3c	1	t 3 c	
LOWLAND_MIXE	mco	tooth	1380	43	t3c	1	t 3 c	
SAYULA_POPOLUCA	pos	tooth	1380	43	t3c	1	t 3 c	
OLUTA_POPOLUCA	plo	tooth	1380	43	t3c3	1	t 3 c 3	
TEXISTEPEC_ZOQUE	poq	tooth	1380	43	t3c	1	t 3 c	
SOTEAPAN_ZOQUE	poi	tooth	1380	43	t3c	1	t 3 c	
MARIA_CHIMALAPA	zoh	tooth	1380	43	t3c	1	t 3 c	
MIGUEL_CHIMALAPA	zoh	tooth	1380	43	t3c	1	t 3 c	
CHIAPAS_ZOQUE	zoc	tooth	1380	43	t3c	1	t 3 c	
NORTH_HIGHLAND_MIXE	mto	tongue	1205	44	toc	1	t o c	
SOUTH_HIGHLAND_MIXE	mxp	tongue	1205	44	toc	1	t o c	
LOWLAND_MIXE	mco	tongue	1205	44	toc	1	t o c	
SAYULA_POPOLUCA	pos	tongue	1205	44	toc	1	t o c	
OLUTA_POPOLUCA	plo	tongue	1205	44	toc3	1	t o c 3	
SOTEAPAN_ZOQUE	poi	tongue	1205	44	toc	1	t o c	
MARIA_CHIMALAPA	zoh	tongue	1205	44	yen kuy	2	y e n _ k u y	
MIGUEL_CHIMALAPA	zoh	tongue	1205	44	toc	1	t o c	
CHIAPAS_ZOQUE	zoc	tongue	1205	44	toc	1	t o c	
NORTH_HIGHLAND_MIXE	mto	claw (nail)	72	45	S3k	1	S 3 k	
SOUTH_HIGHLAND_MIXE	mxp	claw (nail)	72	45	Soky	1	S o k y	
LOWLAND_MIXE	mco	claw (nail)	72	45	Soky	1	S o k y	
SAYULA_POPOLUCA	pos	claw (nail)	72	45	Sok	1	S o k	
OLUTA_POPOLUCA	plo	claw (nail)	72	45	Soki	1	S o k i	
TEXISTEPEC_ZOQUE	poq	claw (nail)	72	45	k37 cuks	2	k 3 7 _ c u k s	
SOTEAPAN_ZOQUE	poi	claw (nail)	72	45	k3c3s	2	k 3 c 3 s	
MARIA_CHIMALAPA	zoh	claw (nail)	72	45	k3cus	2	k 3 c u s	
MIGUEL_CHIMALAPA	zoh	claw (nail)	72	45	k3cuS	2	k 3 c u S	
CHIAPAS_ZOQUE	zoc	claw (nail)	72	45	k3Cus	2	k 3 C u s	
NORTH_HIGHLAND_MIXE	mto	foot	1301	46	tek	1	t e k	
SOUTH_HIGHLAND_MIXE	mxp	foot	1301	46	teky	1	t e k y	
LOWLAND_MIXE	mco	foot	1301	46	teky	1	t e k y	
SAYULA_POPOLUCA	pos	foot	1301	46	tan	2	t a n	
OLUTA_POPOLUCA	plo	foot	1301	46	k3Sta	3	k 3 S t a	
TEXISTEPEC_ZOQUE	poq	foot	1301	46	pak	5	p a k	
SOTEAPAN_ZOQUE	poi	foot	1301	46	puy	6	p u y	
MARIA_CHIMALAPA	zoh	foot	1301	46	maN kuy	7	m a N _ k u y	
MIGUEL_CHIMALAPA	zoh	foot	1301	46	maN kuy7	7	m a N _ k u y 7	
CHIAPAS_ZOQUE	zoc	foot	1301	46	neN bak	4	n e N _ b a k	
NORTH_HIGHLAND_MIXE	mto	knee	1371	47	koS	1	k o S	
SOUTH_HIGHLAND_MIXE	mxp	knee	1371	47	koS	1	k o S	
LOWLAND_MIXE	mco	knee	1371	47	koSkowak	1	k o S k o w a k	
SAYULA_POPOLUCA	pos	knee	1371	47	koSk	1	k o S k	
OLUTA_POPOLUCA	plo	knee	1371	47	koSo	1	k o S o	
TEXISTEPEC_ZOQUE	poq	knee	1371	47	koso	1	k o s o	
SOTEAPAN_ZOQUE	poi	knee	1371	47	koso	1	k o s o	
MARIA_CHIMALAPA	zoh	knee	1371	47	koma	2	k o m a	
MIGUEL_CHIMALAPA	zoh	knee	1371	47	koma7	2	k o m a 7	
CHIAPAS_ZOQUE	zoc	knee	1371	47	tuNupyok	3	t u N u p y o k	
NORTH_HIGHLAND_MIXE	mto	hand	1277	48	k373	1	k 3 7 3	
SOUTH_HIGHLAND_MIXE	mxp	hand	1277	48	k373	1	k 3 7 3	
LOWLAND_MIXE	mco	hand	1277	48	k37	1	k 3 7	
SAYULA_POPOLUCA	pos	hand	1277	48	k37	1	k 3 7	
OLUTA_POPOLUCA	plo	hand	1277	48	k37	1	k 3 7	
TEXISTEPEC_ZOQUE	poq	hand	1277	48	k37	1	k 3 7	
SOTEAPAN_ZOQUE	poi	hand	1277	48	k3	1	k 3	
MARIA_CHIMALAPA	zoh	hand	1277	48	k37	1	k 3 7	
MIGUEL_CHIMALAPA	zoh	hand	1277	48	caN kuy7	2	c a N _ k u y 7	
CHIAPAS_ZOQUE	zoc	hand	1277	48	k37	1	k 3 7	
NORTH_HIGHLAND_MIXE	mto	belly	1251	49	tinc	1	t i n c	
SOUTH_HIGHLAND_MIXE	mxp	belly	1251	49	mEc	5	m E c	
LOWLAND_MIXE	mco	belly	1251	49	mo7oSak	2	m o 7 o S a k	
SAYULA_POPOLUCA	pos	belly	1251	49	tin Cay	1	t i n _ C a y	
OLUTA_POPOLUCA	plo	belly	1251	49	pupu	3	p u p u	
TEXISTEPEC_ZOQUE	poq	belly	1251	49	cek	4	c e k	
MARIA_CHIMALAPA	zoh	belly	1251	49	cek	4	c e k	
MIGUEL_CHIMALAPA	zoh	belly	1251	49	cek	4	c e k	
CHIAPAS_ZOQUE	zoc	belly	1251	49	cek	4	c e k	
NORTH_HIGHLAND_MIXE	mto	neck	1333	50	yokt	1	y o k t	
SOUTH_HIGHLAND_MIXE	mxp	neck	1333	50	yokt	1	y o k t	
LOWLAND_MIXE	mco	neck	1333	50	yo7ok pak	1	y o 7 o k _ p a k	
SAYULA_POPOLUCA	pos	neck	1333	50	yok	1	y o k	
TEXISTEPEC_ZOQUE	poq	neck	1333	50	k3n k37	2	k 3 n _ k 3 7	
MIGUEL_CHIMALAPA	zoh	neck	1333	50	wintu7	3	w i n t u 7	
CHIAPAS_ZOQUE	zoc	neck	1333	50	k3n3	2	k 3 n 3	
NORTH_HIGHLAND_MIXE	mto	breast	1402	51	huta	1	h u t a	
SOUTH_HIGHLAND_MIXE	mxp	breast	1402	51	ceck	2	c e c k	
LOWLAND_MIXE	mco	breast	1402	51	ci7ic ani7ikS	2	c i 7 i c _ a n i 7 i k S	
SAYULA_POPOLUCA	pos	breast	1402	51	moy	3	m o y	
TEXISTEPEC_ZOQUE	poq	breast	1402	51	dun	4	d u n	
SOTEAPAN_ZOQUE	poi	breast	1402	51	nunu	4	n u n u	
MIGUEL_CHIMALAPA	zoh	breast	1402	51	cuci7	5	c u c i 7	
CHIAPAS_ZOQUE	zoc	breast	1402	51	cuci	5	c u c i	
NORTH_HIGHLAND_MIXE	mto	heart	1223	52	havin	1	h a v i n	
SOUTH_HIGHLAND_MIXE	mxp	heart	1223	52	anm3 ha7an	4	a n m 3 _ h a 7 a n	
LOWLAND_MIXE	mco	heart	1223	52	huky hot	2	h u k y _ h o t	
OLUTA_POPOLUCA	plo	heart	1223	52	hutukot3	2	h u t u k o t 3	
TEXISTEPEC_ZOQUE	poq	heart	1223	52	coko7	3	c o k o 7	
SOTEAPAN_ZOQUE	poi	heart	1223	52	anamah	4	a n a m a h	
MARIA_CHIMALAPA	zoh	heart	1223	52	cokoy	3	c o k o y	
MIGUEL_CHIMALAPA	zoh	heart	1223	52	cokoy7	3	c o k o y 7	
CHIAPAS_ZOQUE	zoc	heart	1223	52	cokay	3	c o k a y	
NORTH_HIGHLAND_MIXE	mto	liver	1224	53	n3 hot	1	n 3 _ h o t	
SOUTH_HIGHLAND_MIXE	mxp	liver	1224	53	hot	1	h o t	
LOWLAND_MIXE	mco	liver	1224	53	hot	1	h o t	
SAYULA_POPOLUCA	pos	liver	1224	53	hot	1	h o t	
OLUTA_POPOLUCA	plo	liver	1224	53	t3shot3	1	t 3 s h o t 3	
TEXISTEPEC_ZOQUE	poq	liver	1224	53	coko7	1	c o k o 7	
SOTEAPAN_ZOQUE	poi	liver	1224	53	cogoy	1	c o g o y	
MARIA_CHIMALAPA	zoh	liver	1224	53	cokoy	1	c o k o y	
MIGUEL_CHIMALAPA	zoh	liver	1224	53	pat	2	p a t	
CHIAPAS_ZOQUE	zoc	liver	1224	53	pat	2	p a t	
NORTH_HIGHLAND_MIXE	mto	drink	1401	54	uk	1	u k	
SOUTH_HIGHLAND_MIXE	mxp	drink	1401	54	uk	1	u k	
LOWLAND_MIXE	mco	drink	1401	54	uk	1	u k	
SAYULA_POPOLUCA	pos	drink	1401	54	uk	1	u k	also: u7k
OLUTA_POPOLUCA	plo	drink	1401	54	uk	1	u k	
TEXISTEPEC_ZOQUE	poq	drink	1401	54	uk	1	u k	
SOTEAPAN_ZOQUE	poi	drink	1401	54	uk	1	u k	
MARIA_CHIMALAPA	zoh	drink	1401	54	uk	1	u k	
MIGUEL_CHIMALAPA	zoh	drink	1401	54	uk	1	u k	
CHIAPAS_ZOQUE	zoc	drink	1401	54	uhk	1	u h k	
NORTH_HIGHLAND_MIXE	mto	eat	1336	55	kay	2	k a y	
SOUTH_HIGHLAND_MIXE	mxp	eat	1336	55	kEy	2	k E y	
LOWLAND_MIXE	mco	eat	1336	55	kay	2	k a y	
SAYULA_POPOLUCA	pos	eat	1336	55	kay	2	k a y	
OLUTA_POPOLUCA	plo	eat	1336	55	kay	2	k a y	
TEXISTEPEC_ZOQUE	poq	eat	1336	55	k373s	3	k 3 7 3 s	
SOTEAPAN_ZOQUE	poi	eat	1336	55	k373s	3	k 3 7 3 s	
MARIA_CHIMALAPA	zoh	eat	1336	55	k3s oy	3	k 3 s _ o y	
MIGUEL_CHIMALAPA	zoh	eat	1336	55	k3S	3	k 3 S	
CHIAPAS_ZOQUE	zoc	eat	1336	55	k3s	3	k 3 s	
NORTH_HIGHLAND_MIXE	mto	bite	1403	56	cu7uc	1	c u 7 u c	
SOUTH_HIGHLAND_MIXE	mxp	bite	1403	56	cu7uc	1	c u 7 u c	
LOWLAND_MIXE	mco	bite	1403	56	noc	2	n o c	
SAYULA_POPOLUCA	pos	bite	1403	56	kuto7	3	k u t o 7	
OLUTA_POPOLUCA	plo	bite	1403	56	cuc	4	c u c	
TEXISTEPEC_ZOQUE	poq	bite	1403	56	kec	5	k e c	
SOTEAPAN_ZOQUE	poi	bite	1403	56	was	6	w a s	
MIGUEL_CHIMALAPA	zoh	bite	1403	56	waS	6	w a S	
CHIAPAS_ZOQUE	zoc	bite	1403	56	kec	5	k e c	
NORTH_HIGHLAND_MIXE	mto	see	1409	57	iS	1	i S	
SOUTH_HIGHLAND_MIXE	mxp	see	1409	57	eS	1	e S	
LOWLAND_MIXE	mco	see	1409	57	iS	1	i S	
SAYULA_POPOLUCA	pos	see	1409	57	iS	1	i S	also: e7p
TEXISTEPEC_ZOQUE	poq	see	1409	57	eS	1	e S	
SOTEAPAN_ZOQUE	poi	see	1409	57	i7iS	1	i 7 i S	
MARIA_CHIMALAPA	zoh	see	1409	57	is	1	i s	
MIGUEL_CHIMALAPA	zoh	see	1409	57	iS	1	i S	
CHIAPAS_ZOQUE	zoc	see	1409	57	is	1	i s	
NORTH_HIGHLAND_MIXE	mto	hear	1408	58	motu	1	m o t u	
SOUTH_HIGHLAND_MIXE	mxp	hear	1408	58	m3to	1	m 3 t o	
LOWLAND_MIXE	mco	hear	1408	58	m3dogug37	1	m 3 d o g u g 3 7	
SAYULA_POPOLUCA	pos	hear	1408	58	maraw	1	m a r a w	
OLUTA_POPOLUCA	plo	hear	1408	58	motov	1	m o t o v	
TEXISTEPEC_ZOQUE	poq	hear	1408	58	bat3N	1	b a t 3 N	
SOTEAPAN_ZOQUE	poi	hear	1408	58	aN t3n	2	a N _ t 3 n	
MARIA_CHIMALAPA	zoh	hear	1408	58	matoN	1	m a t o N	
MIGUEL_CHIMALAPA	zoh	hear	1408	58	matoN	1	m a t o N	
CHIAPAS_ZOQUE	zoc	hear	1408	58	matoN	1	m a t o N	
NORTH_HIGHLAND_MIXE	mto	know	1410	59	n3hava	1	n 3 h a v a	
SOUTH_HIGHLAND_MIXE	mxp	know	1410	59	naw	1	n a w	
LOWLAND_MIXE	mco	know	1410	59	new3y	2	n e w 3 y	
SAYULA_POPOLUCA	pos	know	1410	59	hawi	2	h a w i	
OLUTA_POPOLUCA	plo	know	1410	59	viniy	2	v i n i y	
TEXISTEPEC_ZOQUE	poq	know	1410	59	bus	3	b u s	
SOTEAPAN_ZOQUE	poi	know	1410	59	hodoN	4	h o d o N	
MARIA_CHIMALAPA	zoh	know	1410	59	mus	3	m u s	
MIGUEL_CHIMALAPA	zoh	know	1410	59	muS	3	m u S	
CHIAPAS_ZOQUE	zoc	know	1410	59	mus	3	m u s	
NORTH_HIGHLAND_MIXE	mto	sleep	1585	60	ma7a	1	m a 7 a	
SOUTH_HIGHLAND_MIXE	mxp	sleep	1585	60	ma7a	1	m a 7 a	
LOWLAND_MIXE	mco	sleep	1585	60	ma7	1	m a 7	
SAYULA_POPOLUCA	pos	sleep	1585	60	ma7	1	m a 7	also: ma
OLUTA_POPOLUCA	plo	sleep	1585	60	ma	1	m a	also: mah
TEXISTEPEC_ZOQUE	poq	sleep	1585	60	boN	3	b o N	
SOTEAPAN_ZOQUE	poi	sleep	1585	60	moN	3	m o N	
MARIA_CHIMALAPA	zoh	sleep	1585	60	moN	3	m o N	
MIGUEL_CHIMALAPA	zoh	sleep	1585	60	kap ney	4	k a p _ n e y	
CHIAPAS_ZOQUE	zoc	sleep	1585	60	3N	2	3 N	
NORTH_HIGHLAND_MIXE	mto	die	1494	61	o7k	1	o 7 k	
SOUTH_HIGHLAND_MIXE	mxp	die	1494	61	ok	1	o k	
LOWLAND_MIXE	mco	die	1494	61	o7ok	1	o 7 o k	
SAYULA_POPOLUCA	pos	die	1494	61	o7k	1	o 7 k	
OLUTA_POPOLUCA	plo	die	1494	61	ok	1	o k	
TEXISTEPEC_ZOQUE	poq	die	1494	61	ka7	2	k a 7	
SOTEAPAN_ZOQUE	poi	die	1494	61	ka7	2	k a 7	
MARIA_CHIMALAPA	zoh	die	1494	61	kah	2	k a h	
MIGUEL_CHIMALAPA	zoh	die	1494	61	ka7	2	k a 7	
CHIAPAS_ZOQUE	zoc	die	1494	61	ka7	2	k a 7	
NORTH_HIGHLAND_MIXE	mto	kill	1417	62	yak 7ok	1	y a k _ 7 o k	
SOUTH_HIGHLAND_MIXE	mxp	kill	1417	62	Ek ok	1	E k _ o k	
LOWLAND_MIXE	mco	kill	1417	62	yah o7ok	1	y a h _ o 7 o k	
SAYULA_POPOLUCA	pos	kill	1417	62	ag o7k	1	a g _ o 7 k	
OLUTA_POPOLUCA	plo	kill	1417	62	yak ok	1	y a k _ o k	
TEXISTEPEC_ZOQUE	poq	kill	1417	62	yaka7	2	y a k a 7	
SOTEAPAN_ZOQUE	poi	kill	1417	62	ik ka7	2	i k _ k a 7	
MARIA_CHIMALAPA	zoh	kill	1417	62	yak kah	2	y a k _ k a h	
MIGUEL_CHIMALAPA	zoh	kill	1417	62	yak 7oy	3	y a k _ 7 o y	
CHIAPAS_ZOQUE	zoc	kill	1417	62	yah ka7	2	y a h _ k a 7	
NORTH_HIGHLAND_MIXE	mto	swim	1439	63	n3 vun	1	n 3 _ v u n	
SOUTH_HIGHLAND_MIXE	mxp	swim	1439	63	n3 yum	3	n 3 _ y u m	
LOWLAND_MIXE	mco	swim	1439	63	yab	2	y a b	
SAYULA_POPOLUCA	pos	swim	1439	63	yun	3	y u n	
OLUTA_POPOLUCA	plo	swim	1439	63	yun	3	y u n	
TEXISTEPEC_ZOQUE	poq	swim	1439	63	p3n	5	p 3 n	
SOTEAPAN_ZOQUE	poi	swim	1439	63	pun	5	p u n	
MARIA_CHIMALAPA	zoh	swim	1439	63	yun	3	y u n	
MIGUEL_CHIMALAPA	zoh	swim	1439	63	yuk	6	y u k	
CHIAPAS_ZOQUE	zoc	swim	1439	63	hemu	4	h e m u	
NORTH_HIGHLAND_MIXE	mto	fly	1441	64	h3y	1	h 3 y	
SOUTH_HIGHLAND_MIXE	mxp	fly	1441	64	kEk373k	2	k E k 3 7 3 k	
LOWLAND_MIXE	mco	fly	1441	64	kek	2	k e k	
SAYULA_POPOLUCA	pos	fly	1441	64	kek	2	k e k	
OLUTA_POPOLUCA	plo	fly	1441	64	napap	3	n a p a p	
TEXISTEPEC_ZOQUE	poq	fly	1441	64	kek	2	k e k	
SOTEAPAN_ZOQUE	poi	fly	1441	64	kek	2	k e k	
MARIA_CHIMALAPA	zoh	fly	1441	64	kek	2	k e k	
MIGUEL_CHIMALAPA	zoh	fly	1441	64	yuk kek	2	y u k _ k e k	
CHIAPAS_ZOQUE	zoc	fly	1441	64	sitit	4	s i t i t	
NORTH_HIGHLAND_MIXE	mto	walk	1443	65	yo7oy	1	y o 7 o y	
SOUTH_HIGHLAND_MIXE	mxp	walk	1443	65	yo7oy	1	y o 7 o y	
LOWLAND_MIXE	mco	walk	1443	65	yo7oy	1	y o 7 o y	
SAYULA_POPOLUCA	pos	walk	1443	65	yoy	1	y o y	
OLUTA_POPOLUCA	plo	walk	1443	65	vit	2	v i t	
TEXISTEPEC_ZOQUE	poq	walk	1443	65	weC	2	w e C	
SOTEAPAN_ZOQUE	poi	walk	1443	65	wity~	2	w i ty~	
MIGUEL_CHIMALAPA	zoh	walk	1443	65	wit	2	w i t	also: tuN 7ah
CHIAPAS_ZOQUE	zoc	walk	1443	65	wit	2	w i t	
NORTH_HIGHLAND_MIXE	mto	come	1446	66	mec	1	m e c	
SOUTH_HIGHLAND_MIXE	mxp	come	1446	66	men	2	m e n	
LOWLAND_MIXE	mco	come	1446	66	min	2	m i n	
SAYULA_POPOLUCA	pos	come	1446	66	min	2	m i n	
OLUTA_POPOLUCA	plo	come	1446	66	min	2	m i n	
TEXISTEPEC_ZOQUE	poq	come	1446	66	be5	2	b e 5	
SOTEAPAN_ZOQUE	poi	come	1446	66	mi5	2	m i 5	
MARIA_CHIMALAPA	zoh	come	1446	66	min	2	m i n	
MIGUEL_CHIMALAPA	zoh	come	1446	66	min	2	m i n	
CHIAPAS_ZOQUE	zoc	come	1446	66	min	2	m i n	
NORTH_HIGHLAND_MIXE	mto	lie	1411	67	mava	1	m a v a	
SOUTH_HIGHLAND_MIXE	mxp	lie	1411	67	ko7ok	2	k o 7 o k	
LOWLAND_MIXE	mco	lie	1411	67	ko7ok	2	k o 7 o k	
SAYULA_POPOLUCA	pos	lie	1411	67	k3mna	3	k 3 m n a	
OLUTA_POPOLUCA	plo	lie	1411	67	Sok	4	S o k	
TEXISTEPEC_ZOQUE	poq	lie	1411	67	kas de7	5	k a s _ d e 7	
SOTEAPAN_ZOQUE	poi	lie	1411	67	wone7e	6	w o n e 7 e	
MARIA_CHIMALAPA	zoh	lie	1411	67	moN k3take	7	m o N _ k 3 t a k e	
MIGUEL_CHIMALAPA	zoh	lie	1411	67	moN	7	m o N	
CHIAPAS_ZOQUE	zoc	lie	1411	67	3kgek	8	3 k g e k	
NORTH_HIGHLAND_MIXE	mto	sit	1416	68	cuna	1	c u n a	
SOUTH_HIGHLAND_MIXE	mxp	sit	1416	68	c3n	1	c 3 n	
LOWLAND_MIXE	mco	sit	1416	68	iny3y	2	i n y 3 y	also: iStak
SAYULA_POPOLUCA	pos	sit	1416	68	c3na	1	c 3 n a	
OLUTA_POPOLUCA	plo	sit	1416	68	huni	3	h u n i	
TEXISTEPEC_ZOQUE	poq	sit	1416	68	kon	5	k o n	
SOTEAPAN_ZOQUE	poi	sit	1416	68	ko5	5	k o 5	
MARIA_CHIMALAPA	zoh	sit	1416	68	c3nay	1	c 3 n a y	
MIGUEL_CHIMALAPA	zoh	sit	1416	68	c3n	1	c 3 n	
CHIAPAS_ZOQUE	zoc	sit	1416	68	poks	4	p o k s	
NORTH_HIGHLAND_MIXE	mto	stand	1442	69	tena	1	t e n a	
SOUTH_HIGHLAND_MIXE	mxp	stand	1442	69	t3nEy	1	t 3 n E y	
LOWLAND_MIXE	mco	stand	1442	69	tenay	1	t e n a y	
SAYULA_POPOLUCA	pos	stand	1442	69	tena	1	t e n a	
OLUTA_POPOLUCA	plo	stand	1442	69	teniy	1	t e n i y	
TEXISTEPEC_ZOQUE	poq	stand	1442	69	hop de7	2	h o p _ d e 7	
SOTEAPAN_ZOQUE	poi	stand	1442	69	te5	1	t e 5	
MIGUEL_CHIMALAPA	zoh	stand	1442	69	ten	1	t e n	also: maN ney
CHIAPAS_ZOQUE	zoc	stand	1442	69	tenay	1	t e n a y	
NORTH_HIGHLAND_MIXE	mto	give	1447	70	m373	1	m 3 7 3	
SOUTH_HIGHLAND_MIXE	mxp	give	1447	70	yak	3	y a k	
LOWLAND_MIXE	mco	give	1447	70	mo7	1	m o 7	
SAYULA_POPOLUCA	pos	give	1447	70	moy	1	m o y	also: mo7
OLUTA_POPOLUCA	plo	give	1447	70	moy	1	m o y	also: mo7
TEXISTEPEC_ZOQUE	poq	give	1447	70	Ce7	2	C e 7	
SOTEAPAN_ZOQUE	poi	give	1447	70	Ci7	2	C i 7	
MARIA_CHIMALAPA	zoh	give	1447	70	ci7	2	c i 7	
MIGUEL_CHIMALAPA	zoh	give	1447	70	ci7	2	c i 7	
CHIAPAS_ZOQUE	zoc	give	1447	70	Ci7	2	C i 7	
NORTH_HIGHLAND_MIXE	mto	say	1458	71	va7a5	1	v a 7 a 5	
SOUTH_HIGHLAND_MIXE	mxp	say	1458	71	n3 kapS	5	n 3 _ k a p S	
LOWLAND_MIXE	mco	say	1458	71	m3nan	2	m 3 n a n	
SAYULA_POPOLUCA	pos	say	1458	71	n3m	4	n 3 m	
OLUTA_POPOLUCA	plo	say	1458	71	n3m	4	n 3 m	
TEXISTEPEC_ZOQUE	poq	say	1458	71	d3m	4	d 3 m	
SOTEAPAN_ZOQUE	poi	say	1458	71	n3m	4	n 3 m	
MARIA_CHIMALAPA	zoh	say	1458	71	n3m	4	n 3 m	
MIGUEL_CHIMALAPA	zoh	say	1458	71	n3m	4	n 3 m	
CHIAPAS_ZOQUE	zoc	say	1458	71	n3m	4	n 3 m	
NORTH_HIGHLAND_MIXE	mto	sun	1343	72	S3	1	S 3	
SOUTH_HIGHLAND_MIXE	mxp	sun	1343	72	S37an	1	S 3 7 a n	
LOWLAND_MIXE	mco	sun	1343	72	S3	1	S 3	
SAYULA_POPOLUCA	pos	sun	1343	72	S3w	1	S 3 w	
OLUTA_POPOLUCA	plo	sun	1343	72	S3v3	1	S 3 v 3	
TEXISTEPEC_ZOQUE	poq	sun	1343	72	ham	2	h a m	
SOTEAPAN_ZOQUE	poi	sun	1343	72	hama	2	h a m a	
MARIA_CHIMALAPA	zoh	sun	1343	72	hama	2	h a m a	
MIGUEL_CHIMALAPA	zoh	sun	1343	72	hama	2	h a m a	
CHIAPAS_ZOQUE	zoc	sun	1343	72	hama	2	h a m a	
NORTH_HIGHLAND_MIXE	mto	moon	1313	73	po7o	1	p o 7 o	
SOUTH_HIGHLAND_MIXE	mxp	moon	1313	73	po7o	1	p o 7 o	
LOWLAND_MIXE	mco	moon	1313	73	po7	1	p o 7	
SAYULA_POPOLUCA	pos	moon	1313	73	po7	1	p o 7	
OLUTA_POPOLUCA	plo	moon	1313	73	po7a	1	p o 7 a	
TEXISTEPEC_ZOQUE	poq	moon	1313	73	poy	1	p o y	
SOTEAPAN_ZOQUE	poi	moon	1313	73	poya	1	p o y a	
MARIA_CHIMALAPA	zoh	moon	1313	73	sepe7	2	s e p e 7	
MIGUEL_CHIMALAPA	zoh	moon	1313	73	Sepe7	2	S e p e 7	
CHIAPAS_ZOQUE	zoc	moon	1313	73	poyah	1	p o y a h	
