language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
KHASI	kha	tail	1220	35	tidoN	1	t i d o N	
MUNDARI	unr	tail	1220	35	Cadlom	5	C a d l o m	
JEH	jeh	feather	1201	36	suk	1	s u k	
BAHNAR	bdq	feather	1201	36	sok	1	s o k	
CHRAU	crw	feather	1201	36	sino7 sum	1	s i n o 7 _ s u m	
VIETNAMESE	vie	feather	1201	36	loN tim	2	l o N _ t i m	
RUC	scb	feather	1201	36	usuk	1	u s u k	
MON	mnw	feather	1201	36	s3neN	7	s 3 n e N	
NYAKUR	cbn	feather	1201	36	Ch~okCh~ok	1	Ch~ o k Ch~ o k	
KHMER	khm	feather	1201	36	slap	3	s l a p	
KUI_THAILAND	kdt	feather	1201	36	so7	1	s o 7	
SEMAI	sea	feather	1201	36	sntol	4	s n t o l	
KHMU	kjg	feather	1201	36	kh~ul	5	kh~ u l	
KSINMUL	puo	feather	1201	36	sok	1	s o k	
KHASI	kha	feather	1201	36	sner	6	s n e r	
MUNDARI	unr	feather	1201	36	il	5	i l	
JEH	jeh	hair	1040	37	suk	1	s u k	
BAHNAR	bdq	hair	1040	37	sok	1	s o k	
CHRAU	crw	hair	1040	37	so7	1	s o 7	
VIETNAMESE	vie	hair	1040	37	tok	1	t o k	
RUC	scb	hair	1040	37	usuk	1	u s u k	
MON	mnw	hair	1040	37	sok	1	s o k	
NYAKUR	cbn	hair	1040	37	Ch~ok	1	Ch~ o k	
KHMER	khm	hair	1040	37	sok	1	s o k	
KUI_THAILAND	kdt	hair	1040	37	so7	1	s o 7	
SEMAI	sea	hair	1040	37	sok	1	s o k	
WA	wbm	hair	1040	37	hauk	1	h a u k	
DEANG	pce	hair	1040	37	hu7	1	h u 7	
KHMU	kjg	hair	1040	37	kl3	2	k l 3	
KSINMUL	puo	hair	1040	37	sok	1	s o k	
KHASI	kha	hair	1040	37	sh~niuh	1	sh~ n i u h	
MUNDARI	unr	hair	1040	37	up	3	u p	
JEH	jeh	head	1256	38	kal	1	k a l	
BAHNAR	bdq	head	1256	38	k3l	1	k 3 l	
CHRAU	crw	head	1256	38	vo7	2	v o 7	also: kamvo7
RUC	scb	head	1256	38	kuluok	3	k u l u o k	
MON	mnw	head	1256	38	kaduip	4	k a d u i p	
NYAKUR	cbn	head	1256	38	k3d3p	4	k 3 d 3 p	
KUI_THAILAND	kdt	head	1256	38	pla	5	p l a	
SEMAI	sea	head	1256	38	kuy	9	k u y	
WA	wbm	head	1256	38	kaiN	6	k a i N	
DEANG	pce	head	1256	38	kiN	6	k i N	
KHMU	kjg	head	1256	38	k3mpoN	7	k 3 m p o N	
KSINMUL	puo	head	1256	38	3lu	5	3 l u	
KHASI	kha	head	1256	38	kh~lih	11	kh~ l i h	
MUNDARI	unr	head	1256	38	bo7	8	b o 7	
JEH	jeh	ear	1247	39	pat	1	p a t	
BAHNAR	bdq	ear	1247	39	don	2	d o n	
CHRAU	crw	ear	1247	39	tor	4	t o r	
VIETNAMESE	vie	ear	1247	39	tai	3	t a i	
RUC	scb	ear	1247	39	say	3	s a y	
MON	mnw	ear	1247	39	katow	4	k a t o w	
NYAKUR	cbn	ear	1247	39	k3tuer	4	k 3 t u e r	
KHMER	khm	ear	1247	39	tr~3Ch~i3k	5	tr~ 3 Ch~ i 3 k	
KUI_THAILAND	kdt	ear	1247	39	k3tor	4	k 3 t o r	
SEMAI	sea	ear	1247	39	ntakN	6	n t a k N	
WA	wbm	ear	1247	39	yh~auk	5	yh~ a u k	
DEANG	pce	ear	1247	39	yo7	5	y o 7	
KHMU	kjg	ear	1247	39	hermey	7	h e r m e y	
KSINMUL	puo	ear	1247	39	h3ltol	4	h 3 l t o l	
KHASI	kha	ear	1247	39	lutur	4	l u t u r	
MUNDARI	unr	ear	1247	39	lutur	4	l u t u r	
JEH	jeh	eye	1248	40	mat	1	m a t	
BAHNAR	bdq	eye	1248	40	mat	1	m a t	
CHRAU	crw	eye	1248	40	mat	1	m a t	
VIETNAMESE	vie	eye	1248	40	mat	1	m a t	
MON	mnw	eye	1248	40	mat	1	m a t	
NYAKUR	cbn	eye	1248	40	mat	1	m a t	
KHMER	khm	eye	1248	40	bh~3n3k	2	bh~ 3 n 3 k	
KUI_THAILAND	kdt	eye	1248	40	mat	1	m a t	
SEMAI	sea	eye	1248	40	mat	1	m a t	
WA	wbm	eye	1248	40	Nai	3	N a i	
DEANG	pce	eye	1248	40	Nai	3	N a i	
KHMU	kjg	eye	1248	40	mat	1	m a t	
KSINMUL	puo	eye	1248	40	mat	1	m a t	
KHASI	kha	eye	1248	40	kh~imat	1	kh~ i m a t	
MUNDARI	unr	eye	1248	40	med	1	m e d	
JEH	jeh	nose	1221	41	muh	1	m u h	
BAHNAR	bdq	nose	1221	41	muh	1	m u h	
CHRAU	crw	nose	1221	41	muh	1	m u h	
VIETNAMESE	vie	nose	1221	41	mui	1	m u i	
RUC	scb	nose	1221	41	mu3h	1	m u 3 h	
MON	mnw	nose	1221	41	muh	1	m u h	
NYAKUR	cbn	nose	1221	41	hmok	1	h m o k	
KHMER	khm	nose	1221	41	Cr~3muh	1	Cr~ 3 m u h	
KUI_THAILAND	kdt	nose	1221	41	muh	1	m u h	
SEMAI	sea	nose	1221	41	muh	1	m u h	
WA	wbm	nose	1221	41	m3ih	1	m 3 i h	
DEANG	pce	nose	1221	41	muih	1	m u i h	
KHMU	kjg	nose	1221	41	muh	1	m u h	
KSINMUL	puo	nose	1221	41	moh	1	m o h	
KHASI	kha	nose	1221	41	kh~mut	1	kh~ m u t	
MUNDARI	unr	nose	1221	41	mu*	1	m u*	
JEH	jeh	mouth	674	42	t3mun	1	t 3 m u n	
BAHNAR	bdq	mouth	674	42	b3r	2	b 3 r	
VIETNAMESE	vie	mouth	674	42	mieN	12	m i e N	
RUC	scb	mouth	674	42	kaN	4	k a N	
MON	mnw	mouth	674	42	paN	3	p a N	
NYAKUR	cbn	mouth	674	42	paN	3	p a N	
KHMER	khm	mouth	674	42	mat	5	m a t	
KUI_THAILAND	kdt	mouth	674	42	noh	6	n o h	
SEMAI	sea	mouth	674	42	mp~akN	3	mp~ a k N	
WA	wbm	mouth	674	42	yh~3ih	7	yh~ 3 i h	
DEANG	pce	mouth	674	42	sop	8	s o p	
KHMU	kjg	mouth	674	42	t3noh	6	t 3 n o h	
KSINMUL	puo	mouth	674	42	5uk	9	5 u k	
KHASI	kha	mouth	674	42	sh~intur	10	sh~ i n t u r	
MUNDARI	unr	mouth	674	42	moCa	11	m o C a	
JEH	jeh	tooth	1380	43	sineN	1	s i n e N	
BAHNAR	bdq	tooth	1380	43	s3ne5	1	s 3 n e 5	
CHRAU	crw	tooth	1380	43	seC	2	s e C	
VIETNAMESE	vie	tooth	1380	43	raN	3	r a N	
RUC	scb	tooth	1380	43	kasaN	3	k a s a N	
MON	mnw	tooth	1380	43	Nek	4	N e k	
NYAKUR	cbn	tooth	1380	43	Ni3k	4	N i 3 k	
KHMER	khm	tooth	1380	43	dh~3m3n	5	dh~ 3 m 3 n	
KUI_THAILAND	kdt	tooth	1380	43	k3nE5	1	k 3 n E 5	
SEMAI	sea	tooth	1380	43	lmu5	5	l m u 5	
WA	wbm	tooth	1380	43	rh~aN	3	rh~ a N	
DEANG	pce	tooth	1380	43	rh~aN	3	rh~ a N	
KHMU	kjg	tooth	1380	43	raN	3	r a N	
KSINMUL	puo	tooth	1380	43	h3gi3N	6	h 3 g i 3 N	
KHASI	kha	tooth	1380	43	biniat	7	b i n i a t	
JEH	jeh	tongue	1205	44	r3piat	1	r 3 p i a t	
BAHNAR	bdq	tongue	1205	44	r3piet	1	r 3 p i e t	
CHRAU	crw	tongue	1205	44	lapiet	1	l a p i e t	
VIETNAMESE	vie	tongue	1205	44	luoi	2	l u o i	
RUC	scb	tongue	1205	44	l3arh~	2	l 3 a rh~	
MON	mnw	tongue	1205	44	katak	3	k a t a k	
NYAKUR	cbn	tongue	1205	44	ntak	3	n t a k	
KHMER	khm	tongue	1205	44	3ntak	3	3 n t a k	
KUI_THAILAND	kdt	tongue	1205	44	nta7	3	n t a 7	
SEMAI	sea	tongue	1205	44	lntak	3	l n t a k	
WA	wbm	tongue	1205	44	dak	3	d a k	
DEANG	pce	tongue	1205	44	kta7	3	k t a 7	
KHMU	kjg	tongue	1205	44	h3ntak	3	h 3 n t a k	
KSINMUL	puo	tongue	1205	44	h3ltak	3	h 3 l t a k	
KHASI	kha	tongue	1205	44	th~illied	2	th~ i ll i e d	
MUNDARI	unr	tongue	1205	44	le7	4	l e 7	
JEH	jeh	nail (claw)	72	45	k3nialh~	1	k 3 n i a lh~	
BAHNAR	bdq	nail (claw)	72	45	teNi3h	1	t e N i 3 h	
CHRAU	crw	nail (claw)	72	45	can7hyeih	1	c a n 7 h y e i h	
VIETNAMESE	vie	nail (claw)	72	45	moN	2	m o N	
RUC	scb	nail (claw)	72	45	k3ntoN	3	k 3 n t o N	
MON	mnw	nail (claw)	72	45	sanem	4	s a n e m	
NYAKUR	cbn	nail (claw)	72	45	Nh~li3m	4	Nh~ l i 3 m	
KHMER	khm	nail (claw)	72	45	kr3Cok	5	k r 3 C o k	
KUI_THAILAND	kdt	nail (claw)	72	45	nth$rEh	6	nth$ r E h	
SEMAI	sea	nail (claw)	72	45	C3nros	6	C 3 n r o s	
WA	wbm	nail (claw)	72	45	Nh~im	4	Nh~ i m	
DEANG	pce	nail (claw)	72	45	arh~im	4	a rh~ i m	
KHMU	kjg	nail (claw)	72	45	t3mmoN	7	t 3 mm o N	
KSINMUL	puo	nail (claw)	72	45	moNsu3N	7	m o N s u 3 N	
KHASI	kha	nail (claw)	72	45	tirsim	4	t i r s i m	
MUNDARI	unr	nail (claw)	72	45	rama	9	r a m a	
BAHNAR	bdq	foot	1301	46	t3paNZ3N	1	t 3 p a N Z 3 N	
CHRAU	crw	foot	1301	46	jaN	1	j a N	
VIETNAMESE	vie	foot	1301	46	tan	1	t a n	
RUC	scb	foot	1301	46	CiN	1	C i N	
MON	mnw	foot	1301	46	ZoN	1	Z o N	
NYAKUR	cbn	foot	1301	46	Ch~uN	1	Ch~ u N	
KHMER	khm	foot	1301	46	Za3N	1	Z a 3 N	
KUI_THAILAND	kdt	foot	1301	46	Z3N	1	Z 3 N	
SEMAI	sea	foot	1301	46	ZukN	1	Z u k N	
WA	wbm	foot	1301	46	CauN	1	C a u N	
DEANG	pce	foot	1301	46	Z3N	1	Z 3 N	
KHMU	kjg	foot	1301	46	C3aN	1	C 3 a N	
KSINMUL	puo	foot	1301	46	zuN	1	z u N	
KHASI	kha	foot	1301	46	kinZat	2	k i n Z a t	
MUNDARI	unr	foot	1301	46	kata	3	k a t a	
JEH	jeh	knee	1371	47	kroN	1	k r o N	
CHRAU	crw	knee	1371	47	ko7 kruN	1	k o 7 _ k r u N	
VIETNAMESE	vie	knee	1371	47	dau goi	2	d a u _ g o i	
RUC	scb	knee	1371	47	kuluok tukul	2	k u l u o k _ t u k u l	
MON	mnw	knee	1371	47	kboaN	3	k b o a N	
NYAKUR	cbn	knee	1371	47	k3boN	3	k 3 b o N	
KHMER	khm	knee	1371	47	Z3NgaN	4	Z 3 N g a N	
KUI_THAILAND	kdt	knee	1371	47	plat3kol	2	p l a t 3 k o l	
SEMAI	sea	knee	1371	47	kurol	5	k u r o l	
WA	wbm	knee	1371	47	p3m NoN	4	p 3 m _ N o N	
DEANG	pce	knee	1371	47	kir kEr	10	k i r _ k E r	
KHMU	kjg	knee	1371	47	k3nun	9	k 3 n u n	
KSINMUL	puo	knee	1371	47	3lum3ldil	6	3 l u m 3 l d i l	
KHASI	kha	knee	1371	47	kh~osiw	7	kh~ o s i w	
JEH	jeh	hand	1277	48	ti	1	t i	
BAHNAR	bdq	hand	1277	48	ti	1	t i	
CHRAU	crw	hand	1277	48	ti	1	t i	
VIETNAMESE	vie	hand	1277	48	tay	1	t a y	
RUC	scb	hand	1277	48	si	1	s i	
MON	mnw	hand	1277	48	tay	1	t a y	
NYAKUR	cbn	hand	1277	48	tEy	1	t E y	
KHMER	khm	hand	1277	48	tay	1	t a y	
KUI_THAILAND	kdt	hand	1277	48	te	1	t e	
SEMAI	sea	hand	1277	48	t3kN	1	t 3 k N	
WA	wbm	hand	1277	48	tai7	1	t a i 7	
DEANG	pce	hand	1277	48	tai	1	t a i	
KHMU	kjg	hand	1277	48	k3takti	1	k 3 t a k t i	
KSINMUL	puo	hand	1277	48	k3sap	2	k 3 s a p	
KHASI	kha	hand	1277	48	kti	1	k t i	
MUNDARI	unr	hand	1277	48	ti	1	t i	
JEH	jeh	belly	1251	49	p3dok	1	p 3 d o k	
RUC	scb	belly	1251	49	kd3l	3	k d 3 l	
MON	mnw	belly	1251	49	buN	4	b u N	
NYAKUR	cbn	belly	1251	49	ph~uN	4	ph~ u N	
KHMER	khm	belly	1251	49	boh	5	b o h	
KUI_THAILAND	kdt	belly	1251	49	ph~uN	4	ph~ u N	
SEMAI	sea	belly	1251	49	k3t	6	k 3 t	
WA	wbm	belly	1251	49	vaik	7	v a i k	
DEANG	pce	belly	1251	49	vE7	7	v E 7	
KHMU	kjg	belly	1251	49	poN	4	p o N	
KSINMUL	puo	belly	1251	49	ku	8	k u	
KHASI	kha	belly	1251	49	kipoh	5	k i p o h	
MUNDARI	unr	belly	1251	49	laZ	2	l a Z	
BAHNAR	bdq	neck	1333	50	ako	1	a k o	
CHRAU	crw	neck	1333	50	nko	1	n k o	
VIETNAMESE	vie	neck	1333	50	ko	1	k o	
MON	mnw	neck	1333	50	ka7	1	k a 7	
NYAKUR	cbn	neck	1333	50	ko7	1	k o 7	
KHMER	khm	neck	1333	50	ko	1	k o	
KUI_THAILAND	kdt	neck	1333	50	kaN	2	k a N	
SEMAI	sea	neck	1333	50	taN3n	3	t a N 3 n	
WA	wbm	neck	1333	50	Nok	4	N o k	
DEANG	pce	neck	1333	50	amoN	5	a m o N	
KHMU	kjg	neck	1333	50	k3ntuar	6	k 3 n t u a r	
KSINMUL	puo	neck	1333	50	kok	9	k o k	
KHASI	kha	neck	1333	50	rindaN	7	r i n d a N	
MUNDARI	unr	neck	1333	50	hoto7	8	h o t o 7	
JEH	jeh	breast	1402	51	tuh	1	t u h	
BAHNAR	bdq	breast	1402	51	toh	1	t o h	
CHRAU	crw	breast	1402	51	gatoh	1	g a t o h	
VIETNAMESE	vie	breast	1402	51	Nuk	2	N u k	
RUC	scb	breast	1402	51	n3y	3	n 3 y	
MON	mnw	breast	1402	51	tah	1	t a h	
NYAKUR	cbn	breast	1402	51	toh	1	t o h	
KHMER	khm	breast	1402	51	toh	1	t o h	
KUI_THAILAND	kdt	breast	1402	51	toh	1	t o h	
SEMAI	sea	breast	1402	51	nt~3h	1	nt~ 3 h	
WA	wbm	breast	1402	51	t3ih	1	t 3 i h	
DEANG	pce	breast	1402	51	bu	2	b u	
KHMU	kjg	breast	1402	51	pu	2	p u	
KSINMUL	puo	breast	1402	51	um	4	u m	
KHASI	kha	breast	1402	51	sh~adem	5	sh~ a d e m	
MUNDARI	unr	breast	1402	51	nunu	6	n u n u	
JEH	jeh	heart	1223	52	noyh~	1	n o yh~	
BAHNAR	bdq	heart	1223	52	nuih	1	n u i h	
CHRAU	crw	heart	1223	52	play nuih	1	p l a y _ n u i h	
MON	mnw	heart	1223	52	gruih	2	g r u i h	
NYAKUR	cbn	heart	1223	52	5y~um	3	5y~ u m	
KUI_THAILAND	kdt	heart	1223	52	ph~am	3	ph~ a m	
SEMAI	sea	heart	1223	52	nus	1	n u s	
WA	wbm	heart	1223	52	rh~om	3	rh~ o m	
DEANG	pce	heart	1223	52	noih	1	n o i h	
KHMU	kjg	heart	1223	52	h3rn3am	3	h 3 r n 3 a m	
KSINMUL	puo	heart	1223	52	en	4	e n	
KHASI	kha	heart	1223	52	kloN snam	5	k l o N _ s n a m	
JEH	jeh	liver	1224	53	klem	1	k l e m	
BAHNAR	bdq	liver	1224	53	kl3m	1	k l 3 m	
CHRAU	crw	liver	1224	53	kh~lom	1	kh~ l o m	
RUC	scb	liver	1224	53	lo3m	1	l o 3 m	
MON	mnw	liver	1224	53	gruih	2	g r u i h	
NYAKUR	cbn	liver	1224	53	kh~rih	2	kh~ r i h	
KHMER	khm	liver	1224	53	th~la3m	1	th~ l a 3 m	
KUI_THAILAND	kdt	liver	1224	53	luam	1	l u a m	
SEMAI	sea	liver	1224	53	ris	4	r i s	
WA	wbm	liver	1224	53	tom	1	t o m	
DEANG	pce	liver	1224	53	ktom	1	k t o m	
KHMU	kjg	liver	1224	53	t3lom	1	t 3 l o m	
KSINMUL	puo	liver	1224	53	t3lom	1	t 3 l o m	
KHASI	kha	liver	1224	53	ba im	1	b a _ i m	
MUNDARI	unr	liver	1224	53	im	1	i m	
JEH	jeh	drink	1401	54	hut	1	h u t	
BAHNAR	bdq	drink	1401	54	5a	2	5 a	
CHRAU	crw	drink	1401	54	huC	1	h u C	
VIETNAMESE	vie	drink	1401	54	uoN	3	u o N	
RUC	scb	drink	1401	54	5u	2	5 u	
MON	mnw	drink	1401	54	suN	5	s u N	
NYAKUR	cbn	drink	1401	54	Ch~oN	5	Ch~ o N	
KHMER	khm	drink	1401	54	ph~3k	6	ph~ 3 k	
KUI_THAILAND	kdt	drink	1401	54	NuaC	4	N u a C	
SEMAI	sea	drink	1401	54	Nut	4	N u t	
WA	wbm	drink	1401	54	rh~3p	7	rh~ 3 p	
DEANG	pce	drink	1401	54	rh~3p	7	rh~ 3 p	
KHMU	kjg	drink	1401	54	uak	8	u a k	
KSINMUL	puo	drink	1401	54	uk	8	u k	
KHASI	kha	drink	1401	54	dih	9	d i h	
MUNDARI	unr	drink	1401	54	nu	2	n u	
JEH	jeh	eat	1336	55	Ca	1	C a	
BAHNAR	bdq	eat	1336	55	sa	1	s a	
CHRAU	crw	eat	1336	55	sa	1	s a	
VIETNAMESE	vie	eat	1336	55	an	2	a n	
RUC	scb	eat	1336	55	an	2	a n	
MON	mnw	eat	1336	55	Ca	1	C a	
NYAKUR	cbn	eat	1336	55	Ca7	1	C a 7	
KHMER	khm	eat	1336	55	5am	3	5 a m	
KUI_THAILAND	kdt	eat	1336	55	Ca	1	C a	
SEMAI	sea	eat	1336	55	Ca7	1	C a 7	
WA	wbm	eat	1336	55	som	4	s o m	
DEANG	pce	eat	1336	55	hom	4	h o m	
KHMU	kjg	eat	1336	55	p3	6	p 3	
KSINMUL	puo	eat	1336	55	Ca	1	C a	
KHASI	kha	eat	1336	55	Zom	7	Z o m	
MUNDARI	unr	eat	1336	55	Zom	4	Z o m	
JEH	jeh	bite	1403	56	kap	1	k a p	
BAHNAR	bdq	bite	1403	56	kap	1	k a p	
RUC	scb	bite	1403	56	kom	2	k o m	
MON	mnw	bite	1403	56	kit	3	k i t	
NYAKUR	cbn	bite	1403	56	k3t	3	k 3 t	
KHMER	khm	bite	1403	56	kh~am	2	kh~ a m	
KUI_THAILAND	kdt	bite	1403	56	kap	1	k a p	
SEMAI	sea	bite	1403	56	kap	1	k a p	
WA	wbm	bite	1403	56	kiat	3	k i a t	
DEANG	pce	bite	1403	56	ga7	4	g a 7	
KHMU	kjg	bite	1403	56	pok	5	p o k	
KSINMUL	puo	bite	1403	56	ak	6	a k	
KHASI	kha	bite	1403	56	dait	7	d a i t	
MUNDARI	unr	bite	1403	56	hua	1	h u a	
JEH	jeh	see	1409	57	tau	1	t a u	
BAHNAR	bdq	see	1409	57	boh	2	b o h	
CHRAU	crw	see	1409	57	say	13	s a y	
VIETNAMESE	vie	see	1409	57	%8ay	3	% 8 a y	probably borrowed from Old Chinese
RUC	scb	see	1409	57	C3N	4	C 3 N	
MON	mnw	see	1409	57	5at	5	5 a t	
NYAKUR	cbn	see	1409	57	ma3l	6	m a 3 l	
KHMER	khm	see	1409	57	ma3l	7	m a 3 l	
KUI_THAILAND	kdt	see	1409	57	sir	8	s i r	
SEMAI	sea	see	1409	57	nEN	11	n E N	
WA	wbm	see	1409	57	yau7	12	y a u 7	
DEANG	pce	see	1409	57	y3	12	y 3	
KHMU	kjg	see	1409	57	kun	14	k u n	
KSINMUL	puo	see	1409	57	di3	3	d i 3	
KHASI	kha	see	1409	57	kh~imih	6	kh~ i m i h	
MUNDARI	unr	see	1409	57	lel	15	l e l	
JEH	jeh	hear	1408	58	5aN	1	5 a N	
BAHNAR	bdq	hear	1408	58	k3teN	2	k 3 t e N	
CHRAU	crw	hear	1408	58	CaN	3	C a N	
VIETNAMESE	vie	hear	1408	58	Nhe	4	N h e	
RUC	scb	hear	1408	58	CamaN	5	C a m a N	
MON	mnw	hear	1408	58	miN	5	m i N	
NYAKUR	cbn	hear	1408	58	kh~3m35	5	kh~ 3 m 3 5	
KHMER	khm	hear	1408	58	l3	6	l 3	
KUI_THAILAND	kdt	hear	1408	58	saN	7	s a N	
SEMAI	sea	hear	1408	58	g3rtek	2	g 3 r t e k	
WA	wbm	hear	1408	58	mh~oN	5	mh~ o N	
DEANG	pce	hear	1408	58	sNauy3	8	s N a u y 3	
KHMU	kjg	hear	1408	58	meC	10	m e C	
KSINMUL	puo	hear	1408	58	al	11	a l	
KHASI	kha	hear	1408	58	sNow	9	s N o w	
MUNDARI	unr	hear	1408	58	ayum	12	a y u m	
JEH	jeh	know	1410	59	lo	1	l o	
BAHNAR	bdq	know	1410	59	bat	2	b a t	
CHRAU	crw	know	1410	59	gut	3	g u t	
VIETNAMESE	vie	know	1410	59	biet	2	b i e t	
RUC	scb	know	1410	59	hi	4	h i	
MON	mnw	know	1410	59	tim	5	t i m	
NYAKUR	cbn	know	1410	59	C3d3m	5	C 3 d 3 m	
KHMER	khm	know	1410	59	t3N	6	t 3 N	
KUI_THAILAND	kdt	know	1410	59	di5	6	d i 5	
WA	wbm	know	1410	59	yuN	12	y u N	
DEANG	pce	know	1410	59	nap	7	n a p	
KHMU	kjg	know	1410	59	n3N	8	n 3 N	
KSINMUL	puo	know	1410	59	zu3	9	z u 3	
KHASI	kha	know	1410	59	tip	10	t i p	
MUNDARI	unr	know	1410	59	itu	11	i t u	
JEH	jeh	sleep	1585	60	kat	1	k a t	
BAHNAR	bdq	sleep	1585	60	tep	2	t e p	
RUC	scb	sleep	1585	60	53p	5	5 3 p	
MON	mnw	sleep	1585	60	stik	6	s t i k	
NYAKUR	cbn	sleep	1585	60	pu5Nkuy	7	p u 5 N k u y	
KHMER	khm	sleep	1585	60	t3k	6	t 3 k	
KUI_THAILAND	kdt	sleep	1585	60	NEt	8	N E t	
SEMAI	sea	sleep	1585	60	bEt	3	b E t	
WA	wbm	sleep	1585	60	it	9	i t	
DEANG	pce	sleep	1585	60	it	9	i t	
KHMU	kjg	sleep	1585	60	sis	11	s i s	
KSINMUL	puo	sleep	1585	60	em	12	e m	
KHASI	kha	sleep	1585	60	th~iah	13	th~ i a h	
MUNDARI	unr	sleep	1585	60	durum	14	d u r u m	
JEH	jeh	die	1494	61	k3Ch~iat	1	k 3 Ch~ i a t	
BAHNAR	bdq	die	1494	61	k3teC	7	k 3 t e C	
CHRAU	crw	die	1494	61	Cut	1	C u t	
VIETNAMESE	vie	die	1494	61	tet	1	t e t	
RUC	scb	die	1494	61	kuCit	1	k u C i t	
MON	mnw	die	1494	61	khy$uit	1	khy$ u i t	
NYAKUR	cbn	die	1494	61	k3CEt	1	k 3 C E t	
KHMER	khm	die	1494	61	slap	2	s l a p	
KUI_THAILAND	kdt	die	1494	61	lah	3	l a h	
SEMAI	sea	die	1494	61	dat	4	d a t	
WA	wbm	die	1494	61	yum	5	y u m	
DEANG	pce	die	1494	61	yam	5	y a m	
KHMU	kjg	die	1494	61	han	6	h a n	
KSINMUL	puo	die	1494	61	si3n	6	s i 3 n	
KHASI	kha	die	1494	61	iap noh	2	i a p _ n o h	
MUNDARI	unr	die	1494	61	goZu7	1	g o Z u 7	
JEH	jeh	kill	1417	62	Zah	7	Z a h	
BAHNAR	bdq	kill	1417	62	p3loC	2	p 3 l o C	
CHRAU	crw	kill	1417	62	taCut	1	t a C u t	
VIETNAMESE	vie	kill	1417	62	giet	1	g i e t	
RUC	scb	kill	1417	62	kaCit	1	k a C i t	
MON	mnw	kill	1417	62	gaCuit	1	g a C u i t	
NYAKUR	cbn	kill	1417	62	k3CEt	1	k 3 C E t	
KHMER	khm	kill	1417	62	s3mlap	3	s 3 m l a p	
KUI_THAILAND	kdt	kill	1417	62	k3CEt	1	k 3 C E t	
SEMAI	sea	kill	1417	62	p3rdat	4	p 3 r d a t	
WA	wbm	kill	1417	62	pa3h	8	p a 3 h	
DEANG	pce	kill	1417	62	Nah	5	N a h	
KHMU	kjg	kill	1417	62	ph~an	6	ph~ a n	
KSINMUL	puo	kill	1417	62	p3si3n	6	p 3 s i 3 n	
KHASI	kha	kill	1417	62	piniap	3	p i n i a p	
MUNDARI	unr	kill	1417	62	gie7	1	g i e 7	
JEH	jeh	swim	1439	63	p3loi	1	p 3 l o i	
BAHNAR	bdq	swim	1439	63	gl3i	1	g l 3 i	
RUC	scb	swim	1439	63	aya	3	a y a	
MON	mnw	swim	1439	63	biN	4	b i N	
NYAKUR	cbn	swim	1439	63	bi5	4	b i 5	
KHMER	khm	swim	1439	63	hel	5	h e l	
KUI_THAILAND	kdt	swim	1439	63	loi	1	l o i	
SEMAI	sea	swim	1439	63	loy	1	l o y	
WA	wbm	swim	1439	63	loi	1	l o i	
DEANG	pce	swim	1439	63	lam Na	8	l a m _ N a	
KHMU	kjg	swim	1439	63	way	5	w a y	
KSINMUL	puo	swim	1439	63	loy	1	l o y	
KHASI	kha	swim	1439	63	ZiNi	6	Z i N i	
MUNDARI	unr	swim	1439	63	oyar	7	o y a r	
JEH	jeh	fly	1441	64	t3pal	1	t 3 p a l	
BAHNAR	bdq	fly	1441	64	par	1	p a r	
CHRAU	crw	fly	1441	64	par	1	p a r	
VIETNAMESE	vie	fly	1441	64	bay	1	b a y	
RUC	scb	fly	1441	64	p3l	1	p 3 l	
MON	mnw	fly	1441	64	paw	1	p a w	
NYAKUR	cbn	fly	1441	64	ph~ar	1	ph~ a r	
KHMER	khm	fly	1441	64	ha3r	2	h a 3 r	
KUI_THAILAND	kdt	fly	1441	64	par	1	p a r	
SEMAI	sea	fly	1441	64	hEkN	3	h E k N	
WA	wbm	fly	1441	64	pu	1	p u	
DEANG	pce	fly	1441	64	ph~ru	5	ph~ r u	
KHMU	kjg	fly	1441	64	tir	6	t i r	
KSINMUL	puo	fly	1441	64	pal	1	p a l	
KHASI	kha	fly	1441	64	her	2	h e r	
MUNDARI	unr	fly	1441	64	apir	1	a p i r	
JEH	jeh	walk	1443	65	Ciu	1	C i u	
BAHNAR	bdq	walk	1443	65	ano	2	a n o	
CHRAU	crw	walk	1443	65	sa7	3	s a 7	also: han
VIETNAMESE	vie	walk	1443	65	di	4	d i	
RUC	scb	walk	1443	65	ti	4	t i	
NYAKUR	cbn	walk	1443	65	ar	5	a r	
KHMER	khm	walk	1443	65	ta3r	6	t a 3 r	
KUI_THAILAND	kdt	walk	1443	65	huC	7	h u C	
SEMAI	sea	walk	1443	65	Cip	8	C i p	
WA	wbm	walk	1443	65	hu	9	h u	
DEANG	pce	walk	1443	65	hau	9	h a u	
KHMU	kjg	walk	1443	65	yoh	10	y o h	
KSINMUL	puo	walk	1443	65	zu	10	z u	
KHASI	kha	walk	1443	65	iaid	11	i a i d	
MUNDARI	unr	walk	1443	65	sen	12	s e n	
RUC	scb	come	1446	66	ti	1	t i	
MON	mnw	come	1446	66	kluN	2	k l u N	
NYAKUR	cbn	come	1446	66	loN	2	l o N	
KHMER	khm	come	1446	66	mok	3	m o k	
KUI_THAILAND	kdt	come	1446	66	Cau	4	C a u	
SEMAI	sea	come	1446	66	bEy	5	b E y	
WA	wbm	come	1446	66	hoik	6	h o i k	
