language	iso_code	concept	global_id	local_id	asjp	cogid	tokens	notes
AKHA	ahk	drink	1401	54	do	2	d o	
BIYUE	byo	drink	1401	54	tu	2	t u	
MPI	mpz	drink	1401	54	toN	2	t o N	
BISU	bzi	drink	1401	54	taN	2	t a N	
JINO	jiu	drink	1401	54	t3	2	t 3	
LAHU	lhu	drink	1401	54	do	2	d o	
XIDE	iii	drink	1401	54	nd~o	2	nd~ o	
DAFANG	yig	drink	1401	54	nd~o	2	nd~ o	
NANJIANG	ywt	drink	1401	54	du	2	d u	
LISU	lis	drink	1401	54	do	2	d o	
NUSU	nuf	drink	1401	54	sh~u7	1	sh~ u 7	
ACHANG	acn	drink	1401	54	So7	1	S o 7	
NAXI	nbf	drink	1401	54	th~3	3	th~ 3	
BURMESE	mya	you	1213	2	TaN	1	T a N	
ZAIWA	atb	you	1213	2	naN	2	n a N	
AKHA	ahk	you	1213	2	no	2	n o	
BIYUE	byo	you	1213	2	nv	2	n v	
MPI	mpz	you	1213	2	noN	2	n o N	
BISU	bzi	you	1213	2	naN	2	n a N	
JINO	jiu	you	1213	2	n3	2	n 3	
LAHU	lhu	you	1213	2	no	2	n o	
XIDE	iii	you	1213	2	n3	2	n 3	
DAFANG	yig	you	1213	2	na	2	n a	
LISU	lis	you	1213	2	nu	2	n u	
NUSU	nuf	you	1213	2	5o	2	5 o	
ACHANG	acn	you	1213	2	nuaN	2	n u a N	
NAXI	nbf	you	1213	2	nv	2	n v	
BURMESE	mya	see	1409	57	mraN	1	m r a N	
ZAIWA	atb	see	1409	57	vu	3	v u	
AKHA	ahk	see	1409	57	mo	1	m o	
BIYUE	byo	see	1409	57	te	4	t e	
MPI	mpz	see	1409	57	my~oN	1	my~ o N	
BISU	bzi	see	1409	57	hmy~aN	1	h my~ a N	
JINO	jiu	see	1409	57	my~3	4	my~ 3	
LAHU	lhu	see	1409	57	ni	5	n i	
XIDE	iii	see	1409	57	h3	3	h 3	
DAFANG	yig	see	1409	57	na	8	n a	
LISU	lis	see	1409	57	5i	5	5 i	
NUSU	nuf	see	1409	57	ru	3	r u	
ACHANG	acn	see	1409	57	en	2	e n	
NAXI	nbf	see	1409	57	ly	7	l y	
BURMESE	mya	hear	1408	58	kra	1	k r a	
ZAIWA	atb	hear	1408	58	ky~o	1	ky~ o	
AKHA	ahk	hear	1408	58	ga	1	g a	
BIYUE	byo	hear	1408	58	nate	2	n a t e	
MPI	mpz	hear	1408	58	ky~o	1	ky~ o	
BISU	bzi	hear	1408	58	ky~a	1	ky~ a	
JINO	jiu	hear	1408	58	nh~o to	2	nh~ o _ t o	
LAHU	lhu	hear	1408	58	na	2	n a	
XIDE	iii	hear	1408	58	hna	2	h n a	
DAFANG	yig	hear	1408	58	dy~u	1	dy~ u	
NANJIANG	ywt	hear	1408	58	ne	2	n e	
LISU	lis	hear	1408	58	nalo	2	n a l o	
NUSU	nuf	hear	1408	58	hna	2	h n a	
ACHANG	acn	hear	1408	58	kZua	1	k Z u a	
NAXI	nbf	hear	1408	58	kh~omi	3	kh~ o m i	
BURMESE	mya	bone	1394	31	arui	1	a r u i	
ZAIWA	atb	bone	1394	31	Sovui	1	S o v u i	
AKHA	ahk	bone	1394	31	sh~aye	1	sh~ a y e	
BIYUE	byo	bone	1394	31	oyi	1	o y i	
MPI	mpz	bone	1394	31	o73	1	o 7 3	
BISU	bzi	bone	1394	31	aNgaw	1	a N g a w	
JINO	jiu	bone	1394	31	So x3	1	S o _ x 3	
LAHU	lhu	bone	1394	31	omi7ki	2	o m i 7 k i	
XIDE	iii	bone	1394	31	vudu	1	v u d u	
DAFANG	yig	bone	1394	31	xox3	1	x o x 3	
NANJIANG	ywt	bone	1394	31	uda	3	u d a	
LISU	lis	bone	1394	31	oto	1	o t o	
NUSU	nuf	bone	1394	31	r3	1	r 3	
ACHANG	acn	bone	1394	31	aZau	1	a Z a u	
NAXI	nbf	bone	1394	31	Solo	1	S o l o	
BURMESE	mya	die	1494	61	siy	1	s i y	
ZAIWA	atb	die	1494	61	Si	1	S i	
AKHA	ahk	die	1494	61	syh$i	1	syh$ i	
BIYUE	byo	die	1494	61	s3	1	s 3	
MPI	mpz	die	1494	61	si	1	s i	
BISU	bzi	die	1494	61	Si	1	S i	
JINO	jiu	die	1494	61	Si	1	S i	
LAHU	lhu	die	1494	61	s3	1	s 3	
XIDE	iii	die	1494	61	s3	1	s 3	
DAFANG	yig	die	1494	61	si	1	s i	
NANJIANG	ywt	die	1494	61	x3	1	x 3	
LISU	lis	die	1494	61	S3	1	S 3	
NUSU	nuf	die	1494	61	si	1	s i	
ACHANG	acn	die	1494	61	sa	1	s a	
NAXI	nbf	die	1494	61	S3	1	S 3	
BURMESE	mya	road (path)	667	85	lam	1	l a m	
ZAIWA	atb	road (path)	667	85	khy$o	1	khy$ o	
AKHA	ahk	road (path)	667	85	gama	1	g a m a	
BIYUE	byo	road (path)	667	85	yamo	1	y a m o	
MPI	mpz	road (path)	667	85	kokh~uN	1	k o kh~ u N	
BISU	bzi	road (path)	667	85	kiba	1	k i b a	
JINO	jiu	road (path)	667	85	yo kh~o	1	y o _ kh~ o	
LAHU	lhu	road (path)	667	85	za7qo	1	z a 7 q o	
XIDE	iii	road (path)	667	85	gamo	1	g a m o	
DAFANG	yig	road (path)	667	85	dy~o	1	dy~ o	
NANJIANG	ywt	road (path)	667	85	goma	1	g o m a	
LISU	lis	road (path)	667	85	jagu	2	j a g u	
NUSU	nuf	road (path)	667	85	kh~raph~ro*	3	kh~ r a ph~ r o*	
ACHANG	acn	road (path)	667	85	xamZua	1	x a m Z u a	
NAXI	nbf	road (path)	667	85	z3gv	3	z 3 g v	
